B ID,Chicken Wings,Salad,Chinese,American (New),American (Traditional),Buffets,Greek,Cafes,Mediterranean,Japanese,Breakfast & Brunch,Delis,Pizza,Sandwiches,Fast Food,Mexican,Burgers,Barbeque,Seafood,Sushi Bars,Italian
9jxTDo6Ht8RglcAgfrvSXg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
e8Gt-GSedFlk32le0ethHQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t4m8EAGERZUrW4qW16GQGQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xWMpfDxekTi383LmhmWblA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
LVHi2Mmv_InPalrbueCULw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FTekm-M_dJBJsCcI8fhhmA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HQV5-9CwxWis6yBTlZq-_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HawM8s5bEUTHyeRLiRzUhw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7y_iO-UwcndnqrfaNyeEFw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IiQvDbga80HlrY5axVg-ag,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
jll99F7q_YGt9qAiiC8QEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
qwxMKdGVpPWQ48QK1eIm6w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
j3C3Q_LbK58xuwO9SRz1gQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rn7l6kmHk4cPA83uUGliNQ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rQ9yxCQJ-okmuMZHLinoSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UXfBNKjOqKTW8S1Vz2vuQw,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-PyniZNMQuB5u99nr6dYVw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
jlSjeXeS7EQ0jdisawimLw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
gxPc11FH1TBn19altJ7Fuw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OfBBUUWZtO1HgWc4BWlCyg,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
y5L1AEfncjbh1BX2hKRBzA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
jcug62C50ZtzDK7ABI4ivg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57OvuRJNh9XiaMYXYkmCLg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JHFsQMb6fMZrcdSXPfG0eA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
G5YoNb199FPXNhcBhBl2Mw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9wzElAlCQvzEiGlrJPJ2Tw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
O_wVKStXEt3rgZc6MjROqA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KIMWUnBSYzMraJSDHEGS0g,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eow0zY6TdViDnyJXXeOMwg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-jbHH3mB9SsSDb8nOGvMSw,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
oT4PkHtZTuoOwhGbMjdpbw,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
AhoS05eNrT_PCttmBQRLSg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54i5svsrwiNvqsVlezzjNw,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_TZn9b5qkvC7RWeWKf01bw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c8cEpefbp7-aSekeFNejKQ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GU7LzwoEZrU4ePaIY9T2HA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7DgmLU2buMeX9pEh6ZYNeA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
LRQ5IFmuGoHtQ87RHmOyNw,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lMq5Zny9bsRnkvBgRLeoQg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1h88e48P845HXL4SVHzX0g,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
CPJkAY5XccuKeIwQVH5ytg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ghol-DNRu07ggBnN84ynzQ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7miuh0aB4YjXLmiIp0wSg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YtuyZ94mZbkWP3nSeCGWrg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YsR8Ki9EAtHRum6q0hXCfg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tLF2vqJ9wATlpVDqHB9anw,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
w0-_MwAGWxt9_OmzDi0IBw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DOx9ahD39IA8blUwF1fEhQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BsBTK3Fi0RyghzKzR7EECQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAZsQgIlJAWfSVGI26AEJw,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pDDWSf6csEpBvRR5xVq1Fg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EhR_Tn49PKY5W0YWbxEPcg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
aJfqFfBvVfPimdqf7D471g,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
KGkibe5u-FynXVvC3CsNbg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NXygZ11nrcGjyHUke7f_tw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hirdy05tySe1_S8kSi4MzA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RklZs4x9QLGB3GeikOc5xQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
soB1P6T5tY0B3sJQI1XaUQ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a9z3kEta3fNnmCMXs_9R-g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DL5AAHTwUeWCOR1e-UvIzQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNOhUcOxtH5PzeOf2rGSRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
a-kWM6dkaeyoVU029q3Rnw,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SeTv7EHkGQfpQXdyTViAcA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44kFi0DuqGCOSBPhUIr8aA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
a6g_S-tZojf-tTZ9WA5n_w,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTQRh_HcacACelWiickUfA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
k-O8crprg1Z_WYTTl1eA8A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-Dpp6uTdNmVCrX5GGJhk1w,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BTQevHTP6Px-NytPZvsRNA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zKlDTSmmvbxc5OHgqfQBtA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oMGhGXF_qCpM-eZSyfjOgw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d5UL7UjVnbJs8aiKzTCveg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
qjRBMRCUlUx8Ofe9tiSlTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WCCRd8g_c6Hf93GAW4OjPQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
x5Mv61CnZLohZWxfCVCPTQ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2ZnCITVa0abGce4gZ6RhIw,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EmzaQR5hQlF0WIl24NxAZA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gBcpDl0quCLABsg5OuSFww,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72N6TdH5MdUWE2YhYRbyxw,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
neGAQFkBNI8-rpPBLBzNkw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
nc3IiY5LNdmEwUZCW84yuA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P7wKlbSRsoRrfH3DFOY08A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BESmH-lmMm34_EefL8X9fQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
kaIue7GRCmkPzDeHDBTttQ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
j8nyAaN_w5t6wYv-ni23sg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5XIvwfbIa-vuFEkkeCQ6kQ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y293fHh5SZ0_9BZm4M6BCg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
IceZ4BtTz76eppjNWm-c6A,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QsvRjgQacMMFf8dit7qqDw,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-lOSaCuBRAvX5JBifx-EMw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
kR5i58Pcse1FD9tk-yYLlA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2I666dqzs1XB6xigIKa9bA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
yExYqENb4F6qH6kJxTOaSQ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9BH18avE46LlHMvJn67MaA,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCQ3VvnVRhibTT8J61xWkw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gkv2XvXpFgiq4Bb2XK7YmQ,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
If2DUhmWIvlu2JFc_rR-Bw,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sInUSy63Oh455uWs9p9OqQ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
x8WoC_7WHzXNmt6J13Nbvw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OoHWabV-ym7_HWlHeXTsVA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QAe9UHKsxPdXQovBpaznMQ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
q1nDSpmV-FdTBNj6UuZvTg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1-1VcGTL3GyCqUpXZLFTZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
avPNEqlXgyBvTXjb-ujQFA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ldIxXmxD3Cku0vODGYb9dQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hWhVP-28LYP3llaMlAJ_JA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ixTr1qXUFGTzyaZUuCDDvg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
ZoQAOnEFnyHjSpomtfqesA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McdTNj-TUMOlfkHwQWs4rg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tb24fvNJfHhyKEXkKn12Xw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
VKxn7zmp8nOYT-ZHFZTjgA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5-X03Zc0nN7U5eoe8uFUdw,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0De3TQ_uSOXwgduKL0va3w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R6aazv8FB-6BeanY3ag8kw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TNKr6FelsEqOHnatOgWhog,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
WyJuGTwFwoN0k8iX8FsqYw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
_gXpjRIjb5fv5f5IVGXvsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ZAgPh4v-oOb1g6cdlkKI0g,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4rcOm0NnQkBanyS5g7TSNg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
yQONzVpX-DEpGSuKMIov6A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
_8Y-XNHmQ76xmxUQIrn0sA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hzUOqxpcnYYBgLlrgvjQYQ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
JN2qXIuDXnV2d8WnSqd28A,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KIbFaBrZDX7rrYJInkv5Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-AAig9FG0s8gYE4f8GfowQ,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3xEB9FyFXolq1b_Qn_BFtg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SkNUbFJiJtbZjY-S_S0u7g,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cIwMq5KNq0ASQzoTP1dE9Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cjUmPLRT43wN9Z87A9BOpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UWrB5H3G-hhiHMy3iKV2ew,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WPSM_oTPceoSnwqQWfAsdg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5W0WLaM5gue42MQPpcB0lw,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yaTx8l9SrM0qR3Zcdnw5rw,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kUGgkYxXxHDhD6mtpQdUNQ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
nrb_PRgJB-ZOVLD07fikJQ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
lFs2xPJ6Nngi6DnHfsX4qA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FltN1Hnw4n7BORXJH1kaeg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AkOruz5CrCxUmXe1p_WoRg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kIvIqHvvFOc6aCutFYIvNg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
FW2Z4ll4zSOEDAJX9-wBZA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naUFPFYH2CqHtTrV3IAJrQ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
W8WyVVxinyRjzP8gJa7ILg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MEraJIKYztC7IOzYwMe86g,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3ZVG1MSRuvheqZ4gOioQVw,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FKHv7FkblONv9qqBndJUrg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
t30Ua_mSiClnpBqud84ygw,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
lHKS896yFkmAuWyFnbNP3A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BT2Vls7h6sWrCKa5gGXbKg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
HNusESyB6lEgrf5IUwUr_g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OT0gFIAr_c-d3i-IQ6TZQg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
c0RSs2KYK5Y-ZlSrNq9LyA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
GpK9MeUjEd7rwhejG2ykww,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74NT13vpDleoNrkxQdEpsQ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
KLaxBc83JnxyGf7GP7enYA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gQjTs4BDNYSu9oJhkEsssw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ib-y5nsfn3unE0lLY1vfAw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
jSEcE8AY-mzGq9EOiyrtng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOHp2b8quJEitFeuO58Syw,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
AyPmMe8GW6J26NvT_oI88Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BJLoCsSp2TkHeTv00fJTVQ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
CqhsIZ7TzCfJTrZqg5-gqQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5kRug3bEienrpovtPRVVwg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
VpW40mznMS43CqdbelX2wA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JxgoluY8hnC34cys_f80xA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
rJ7HH85lo0wTNr5BiYGQ4Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bxpzP73A7gauvxFEyd_8xA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ET9VpUk1UgjMN5DJRV0yOw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ut-kla-EA23nJOij_dcL0Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
bewtZL-VV1oeGUdAhHVz6Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-yPdEze6bYRV2Sm1t4XJhg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
fmuj7u1gflmEjW-h0v9bwg,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUsqPXthMdHoPEow9M3MfA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C37jakxE5TX6ccAfjp2kJA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Ta-fY1c_E8qHBBDQGyxPkg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QdbZyl-LWFS54u93Vjd5SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Rg3INE2p4zQYvfMvJduEOQ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
imvNxppzxkLUPH64pQsDQg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syxUZu1GrJv0LYnV38hMug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3m7khDnqH9QOg8gu3Ymumw,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NDKkce5Au-o_OhIt5f2ZBg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
K9fIADfO_zKFPFm75A1Hxw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
U2hhSRVHfBryKPNTgasprA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yPfvOB63thP5t3pGZPJExA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lgWe8lSmcBk4Pq0kVI9-0A,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Vu8od1U-h5qqwj3Jf_Hnzg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vvA3fbps4F9nGlAEYKk_sA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4rySWsfL5enT7t4XuVNJuQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OypZxwm-jS9QfUwgBmzeyw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NVqLUZ7Vb9B_0RJm_BS64g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C6oCdg9wVaS81Re0WfBJzw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DMvGD8ZmlMQmhwV66hdSA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
iDoigI3605ixHl_qHly3Tg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gxuVySgACHDqJlwmelFHLA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cvb__rYMkj4BMhC3p_FB3Q,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VpSiOW1PapVmZyyRBK_GBQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oc0Wl6ktfMLb5VZ2Uz6M2A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CvJNcUtmNubDF8UmuduNXg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JobP0ghILdh8S8l-LhHHxQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
K2_Hmmo5crTYWiT_1sWnfQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ejfy33R1avFm7oygL34uQg,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
fVgrpVyp-nPLTac9YIjTug,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2dJ_UPPCpcjo5JeYPnjaYw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2gMx4KnXbNtpoCuVCmyo3g,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
S8R5c7-plWe3NtmijYAJvg,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDwYQ6eSu1htn8vHWv128g,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7UTlEVHU5v2xBLdkGghyzQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
qz4ZOcv-840UjfCEYI4qZg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
To5CjntVFawXM_hpAhvVdQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UxvOXcoCRFRAVhRB0D9imw,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sMD2HPNh7m0hgCxHDzGTzQ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MPziC5MO2QQiYVAMM3fdSw,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wct7rZKyZqZftzmAU-vhWQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uevPN8zwJpBpnxRur1jUhw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
lwgBIboXZ4j9uuZthAvTEw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jHte0SjUldZeDDZ5py0ZhA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
H8QFth3DVsYbkJ2M7bTvmg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
