business_id,cuisine
0xiOY84T0FuSBKTtdKAAZA,Hot Dogs
MdciqXUq0nf-bJHYmI6etw,Pizza
MdciqXUq0nf-bJHYmI6etw,Italian
lcVlSi_bCAmiSuJx61BSAQ,Thai
lcVlSi_bCAmiSuJx61BSAQ,Vietnamese
3wuzMFwVbbLCffN3gpikOQ,Fast Food
3wuzMFwVbbLCffN3gpikOQ,Chicken Wings
bK45ufvqmaAiXnbrb8RlSw,Cafes
V-Tm3L3VnGfQ7cNLDHRlAA,American (New)
mL5RVnssIU6fc0sl-PsGcw,Pizza
XeR6gJVyw0cA_2O56ra3pQ,Fast Food
XeR6gJVyw0cA_2O56ra3pQ,Sandwiches
kfQM41MfS8sWV3j8Uerm9A,Indian
kfQM41MfS8sWV3j8Uerm9A,Pizza
Ok6n1zXuXVgrazcrmC_UKQ,Japanese
O7YoGLwEzuk-P9KhL1TO7A,American (New)
QrIkgTa4epHQ1HE6_7QxkA,Food Court
8xizmZCds04qmKdCJEw18Q,Delis
8xizmZCds04qmKdCJEw18Q,Fast Food
8xizmZCds04qmKdCJEw18Q,Sandwiches
ap1F9dQZn8KRZFjWRetLew,Delis
ap1F9dQZn8KRZFjWRetLew,Fast Food
ap1F9dQZn8KRZFjWRetLew,Sandwiches
0GCpesRgXSVluFoB2otXlA,Delis
0GCpesRgXSVluFoB2otXlA,Fast Food
0GCpesRgXSVluFoB2otXlA,Sandwiches
C-frmXCGIhmmu0FP17GhRQ,Sandwiches
aGbjLWzcrnEx2ZmMCFm3EA,Burgers
6Zi7nEX_nxuUvzmfWJYMlQ,Pizza
a_nf5aYi9p4xDmkB9Xu4xQ,Mexican
1cCF9wHMJIaaQmj7wqRqMg,Breakfast & Brunch
1cCF9wHMJIaaQmj7wqRqMg,American (New)
A06Ct4ZTa7QHVhd-JJU3rA,Sandwiches
KbiwJ0u5MALrhb4bSOfAtw,Breakfast & Brunch
FRVJR5g4pCuB0Im9DfvNmw,Italian
83nWnjqWcvJCQ49IHwNh1Q,Pizza
5cA0fBYsNagnDot1AATykA,Seafood
Q7TQzEqPBq1vbyHVTIleKQ,Italian
UZS8qFGAZGGHTqYLApgANw,Chinese
WIDirdkJRHSlmRRpNVmeyQ,Mexican
mqLIvIVWmV00VWo3L5pj3Q,Breakfast & Brunch
mqLIvIVWmV00VWo3L5pj3Q,American (New)
mqLIvIVWmV00VWo3L5pj3Q,Diners
JrdoWznKY-OFmwCkv75P_A,Thai
JrdoWznKY-OFmwCkv75P_A,Seafood
JrdoWznKY-OFmwCkv75P_A,Vegan
VDzgxHjMJj-1nMfJMtcSPQ,Breakfast & Brunch
DWxHaMN_6yJskjxK_rt_gQ,Burgers
DWxHaMN_6yJskjxK_rt_gQ,Fast Food
iKY2EGEVPxiAgIWC6vcFUw,Steakhouses
iKY2EGEVPxiAgIWC6vcFUw,American (Traditional)
iKY2EGEVPxiAgIWC6vcFUw,Sandwiches
RA7tJ3ozWTnlgAzpUNevvg,Sushi Bars
Bs5Qz1Qxx5GMlMt_HFErew,Seafood
B7HMspclqFxM4soaClWLgw,Fast Food
B7HMspclqFxM4soaClWLgw,Mexican
B7HMspclqFxM4soaClWLgw,Tex-Mex
O2c6M8VB3m8tR7zE7khxmw,Burgers
lF1917cvbCzQX7BcUvlooA,Italian
lF1917cvbCzQX7BcUvlooA,Pizza
VbiAfJRchFaMYdqylVJB4A,American (New)
u3bQ3Ckde3iJIoSMn8U4Ag,French
zqA4qJnFaVHrHJmOmQtzNw,Sushi Bars
zqA4qJnFaVHrHJmOmQtzNw,Buffets
zqA4qJnFaVHrHJmOmQtzNw,Chinese
T1ucnWtkgIcoK7LwPZUEuA,Burgers
T1ucnWtkgIcoK7LwPZUEuA,Hot Dogs
T1ucnWtkgIcoK7LwPZUEuA,Sandwiches
vAlOW7SPS1ZFkDHec-w_VA,Seafood
vAlOW7SPS1ZFkDHec-w_VA,Southern
vAlOW7SPS1ZFkDHec-w_VA,Chicken Wings
DB5rZ9spvyhBJsqOwckncw,Chinese
xpmQyY_hWs2M-m4Gwncmvg,Seafood
xpmQyY_hWs2M-m4Gwncmvg,Steakhouses
xu7PDGbHRp7f3cLYGhHrAg,American (Traditional)
oFjwJO4W5uf2o1jPVR7AeQ,Chinese
uBcUz2Jnqu5OzXnuAWaJew,Asian Fusion
gWuraq3uYYKYRP2ecR5jmg,Fast Food
gWuraq3uYYKYRP2ecR5jmg,Mexican
gWuraq3uYYKYRP2ecR5jmg,Tex-Mex
jiS9KmggI7h64pKr1lRlXQ,Hot Dogs
jiS9KmggI7h64pKr1lRlXQ,Pizza
F8XeGq4vstvk71xn2480uA,Cafes
XYJsNiECY0Z-fV6rejvprQ,American (New)
K7B9-RFdQ2nMNws7Ph05Zg,Sushi Bars
K7B9-RFdQ2nMNws7Ph05Zg,Japanese
pLm_fB5wxWG06pYRsybNvw,Italian
ENMWrZcSX2H2y-DhpA9QSQ,Chicken Wings
T_FMm8BNUIfUOhE-ScV15w,Barbeque
NSx1uC_VXHtm7wn6CTGI0A,Breakfast & Brunch
gsNmLT5qQTkcoeeXTETO3Q,Breakfast & Brunch
u1H-LJOZCbS4e9_U_guvFA,Thai
CvufqyRBbS2Ed2wQlAXCMw,Seafood
CvufqyRBbS2Ed2wQlAXCMw,Vietnamese
CvufqyRBbS2Ed2wQlAXCMw,Sushi Bars
B-9mkiNmeFZY2g-794MUJA,Delis
B-9mkiNmeFZY2g-794MUJA,Hot Dogs
HQSbnP7ZDVSHe-yNTQiI8Q,Italian
c9aGFquQaVjcMU6mql-JLA,Burgers
c9aGFquQaVjcMU6mql-JLA,Pizza
QWgIp-p301PjotY2il07Bw,Fast Food
QWgIp-p301PjotY2il07Bw,Mexican
QWgIp-p301PjotY2il07Bw,Tex-Mex
V2OklcMY8gTJ7czpdLwgfA,Thai
ti-_ym7LdzkFFg7VAtTBsA,Thai
n4EpJ8iiVbtL6LfLHm7kfg,Italian
n4EpJ8iiVbtL6LfLHm7kfg,Pizza
fqXEUSuwwT-yeVSRTSdOcg,Thai
fqXEUSuwwT-yeVSRTSdOcg,Asian Fusion
fqXEUSuwwT-yeVSRTSdOcg,Fast Food
bb45kilCGJFTZeCJKplA4w,Italian
bb45kilCGJFTZeCJKplA4w,Barbeque
dGar8pDtGR5_6IIRqMfcIQ,Kosher
dGar8pDtGR5_6IIRqMfcIQ,Mediterranean
9x2nOxYt8Dt1B7uH9rWdzA,Sushi Bars
9x2nOxYt8Dt1B7uH9rWdzA,Japanese
dai-Ksa9NOl-0cVS-v9Zzg,Chinese
dUBbhYQ8mWs2elIn3Hfg7w,Sushi Bars
dUBbhYQ8mWs2elIn3Hfg7w,Asian Fusion
U8pLRrR-17w74U5cWLDWmA,Steakhouses
FIo91jpKOYVWejRId9DR_A,Fast Food
h-lYUPCp7IdGVSpH3-wRzA,Mediterranean
4Y9-JiDz9EVR_-UkUv4dYg,American (New)
Z_aPH8Eu9hS4_0O9YUDuvA,American (Traditional)
tMoJyiToYbnGUQzShPOCXg,Mexican
Qu_19GEp2B7MfRtI5hErrg,Mexican
XrEXdKVM1naBkuOcLxU7PQ,Burgers
XrEXdKVM1naBkuOcLxU7PQ,Breakfast & Brunch
XrEXdKVM1naBkuOcLxU7PQ,Sandwiches
V_qDmDGc1M8dHcvciIIz6w,American (Traditional)
cP6pQuoPKIoaFQBa09e-Vg,Cajun/Creole
cP6pQuoPKIoaFQBa09e-Vg,Southern
cP6pQuoPKIoaFQBa09e-Vg,Seafood
828CmrhMEUwSzrvZAlJ_LA,Asian Fusion
828CmrhMEUwSzrvZAlJ_LA,American (New)
NGd6y0mliDBWUinZrHV95A,Sandwiches
358EZJ3WFHId1_ZClU4zDQ,Cafes
xF74A0bux_Nq_QuJ0Ivsbw,Tapas/Small Plates
xF74A0bux_Nq_QuJ0Ivsbw,Italian
xF74A0bux_Nq_QuJ0Ivsbw,Pizza
lzoHy4zrJ_avbJGO5HMOUQ,Mexican
lzoHy4zrJ_avbJGO5HMOUQ,Caribbean
yRE7ejY68bYBYvDxp1zXMg,Pizza
chAo1jFIjGSdJCZtZMbHUQ,Sushi Bars
svx5Gw-FJ6ZU9hb58aXgLg,Mediterranean
mVxkjkrtdxpdf35Zy3Z68A,American (Traditional)
mVxkjkrtdxpdf35Zy3Z68A,Pizza
fgBOA1vyev-QuGPlx7c5fg,Italian
fgBOA1vyev-QuGPlx7c5fg,Pizza
fgBOA1vyev-QuGPlx7c5fg,Sandwiches
5ALqZbLAonfCRZMY-X_MyQ,American (New)
5ALqZbLAonfCRZMY-X_MyQ,Salad
FWi8xLHS62E-pwE6G0qi2g,Scottish
3TB9OQ2K9gIuJD5oe0H1mQ,Gastropubs
xJoquhJYPujB3S6hDa3jqQ,Mexican
IWBqtGTuIxPOT486dzL4qQ,American (New)
SfSoRLUDfWoyDn9YgVLVVw,Pakistani
SfSoRLUDfWoyDn9YgVLVVw,Indian
t259KzpmEzYRJ1bx4RO9sA,Breakfast & Brunch
t259KzpmEzYRJ1bx4RO9sA,American (Traditional)
YVaAtfAQKSOkB9HdOL2PAQ,Greek
YVaAtfAQKSOkB9HdOL2PAQ,Seafood
mTRtKgAqlbVS8QoASwgTug,Steakhouses
mTRtKgAqlbVS8QoASwgTug,Sushi Bars
mTRtKgAqlbVS8QoASwgTug,Japanese
_tBkysAUsKNoki7Gmvi1ug,Gastropubs
I9BAtXFI44xaK-I36cSAqg,Asian Fusion
I9BAtXFI44xaK-I36cSAqg,Singaporean
1PUOMDn-hFsMEXGa_VmX8A,Fast Food
5fu41tfqTU_LONb95t1Dkg,Burgers
5fu41tfqTU_LONb95t1Dkg,Hot Dogs
5fu41tfqTU_LONb95t1Dkg,Salad
KxYzFXbSI9ahlAlfMlxXUg,Steakhouses
KxYzFXbSI9ahlAlfMlxXUg,American (Traditional)
Dqrwx3Za1_ZJStjXmZ1wjg,Hot Pot
Dqrwx3Za1_ZJStjXmZ1wjg,Mongolian
Dqrwx3Za1_ZJStjXmZ1wjg,Chinese
emY2nzk7UTlucmyvLzGn4w,Mexican
CuaZCAmWy1h7DuYfEG3lpQ,Mediterranean
ChpD84anxG4iqE81q27R3g,British
ZtUoCXdu0o3F2xbzG2LHlQ,Italian
ZtUoCXdu0o3F2xbzG2LHlQ,American (Traditional)
ZtUoCXdu0o3F2xbzG2LHlQ,Pizza
WSVLmH2Ggyn43RYZhDOVPQ,Burgers
WSVLmH2Ggyn43RYZhDOVPQ,American (Traditional)
WSVLmH2Ggyn43RYZhDOVPQ,Sandwiches
agAVp73coNTY6c7cTiRVsA,Vegetarian
agAVp73coNTY6c7cTiRVsA,Asian Fusion
agAVp73coNTY6c7cTiRVsA,Chinese
khvf19bXVL6TwHxLMeowFg,Italian
Ug6Q03FSQ2LM_MrVddLaZg,Italian
Ug6Q03FSQ2LM_MrVddLaZg,Pizza
UB2j_EV3CIM_E4LcpadKMQ,American (Traditional)
a9bzKCY9OOvl7Lwkcbrifw,Delis
inngNun5R62Hq2J_5sJhDw,Food Court
9P0ABzOPc2O8pqZxF2mcUw,Breakfast & Brunch
9P0ABzOPc2O8pqZxF2mcUw,Diners
141RZw5r7oHtcGa-A-R_cw,Italian
shvwb7FSRbG8KQvIj4FIQQ,Sandwiches
-TulfYOMTsrqVVvjJRk4Fg,Burgers
-TulfYOMTsrqVVvjJRk4Fg,Fast Food
4X_XAOeMw7AFkYhg3NINJA,Breakfast & Brunch
sWk6j9JEQNRPuemF6IKwCA,Burgers
sWk6j9JEQNRPuemF6IKwCA,Fast Food
0QFuPPkKOi9CaQYskMVO5g,Mediterranean
0mLadTWoDC6K_NFLMe29mA,Korean
eSzd3NNX6rf-qrLNP91OOg,Pizza
KrFkX0kVeCrjdqoakXYy8w,Greek
KrFkX0kVeCrjdqoakXYy8w,Mediterranean
KrFkX0kVeCrjdqoakXYy8w,Salad
H8eT3Ylf-CgmnLFqqb6pTw,Fast Food
a5TniXbIfKFZKo_dVYkjgw,Sandwiches
YEvpXxaDReqcUolEdhy-7Q,Cafes
9vl4OAo5Kbsr8ihkuQy79g,American (New)
X5hXzl2Q3jf60xzk0Onv_Q,Burgers
HPJXAmhjM4EfE5vJ_uIr6A,Latin American
F-qI1p6fn6KMCiU4HJ9vkA,Cafes
sMU8K-iUc9VewvH91Ep9_A,Breakfast & Brunch
Bw1X7qcWTUHvKJyUN7h94Q,American (New)
NxyPHhZRSwPFYr1HZCLG0w,Sandwiches
NxyPHhZRSwPFYr1HZCLG0w,Salad
MKiOSSn8lONiMgZednCfXw,Buffets
MKiOSSn8lONiMgZednCfXw,Chinese
ESk5ihObt0uAyyviUE3UQg,Kosher
J0U20ivx1cliqmOHS8KRgg,Indian
ukJSABWlLXj7r9dxOgCOOw,British
2zag3j-zdjBsDtIbVYXxLg,Chinese
dWkk-jlHMcMdLgcIFl_KvA,Burgers
dWkk-jlHMcMdLgcIFl_KvA,Barbeque
NR_8LIX-oG50jUQpziBnWQ,Seafood
NR_8LIX-oG50jUQpziBnWQ,Steakhouses
t60cKgEd49NDJiumci4i9g,Fast Food
t60cKgEd49NDJiumci4i9g,Steakhouses
QTktJj-qXH_xmLiIGGuMdA,Hot Dogs
kM8HRb_xs1S2rC7F80n-hw,Ethiopian
bgVnzTgzdTQTfvdLr7x3EA,Breakfast & Brunch
bgVnzTgzdTQTfvdLr7x3EA,American (Traditional)
ZbO0F9iNfBys64GGK0cssw,Cafes
8ObIrduWIFbCM_zM7I75Wg,Delis
8ObIrduWIFbCM_zM7I75Wg,Fast Food
8ObIrduWIFbCM_zM7I75Wg,Sandwiches
-jILD3f2BRwZqv3qMKhpew,Breakfast & Brunch
-jILD3f2BRwZqv3qMKhpew,Cafes
y-hCSgYyhW1qRkZVVg2QYA,British
1Gu4Ei5MRllLM4y18CB3sg,Sandwiches
ew5MdPbrBWKV6XIO9_gieA,Soul Food
ew5MdPbrBWKV6XIO9_gieA,Cajun/Creole
ew5MdPbrBWKV6XIO9_gieA,Barbeque
_CcRXoqxDXxhgmvUFCbiQQ,Cafes
4PvhZdmpkPy8fjzWMSY6jw,Taiwanese
4PvhZdmpkPy8fjzWMSY6jw,Chinese
nQ6GwkLZ9R13ejIaqZb7HQ,Asian Fusion
-3frEL8Vo8kyq4kfgTn0GA,Mexican
ywbiQCZnCrK8A4K9TkWVTw,American (New)
5ipAMcjec7GH7tztXYLTgQ,American (Traditional)
19gGxL5cofD_CsA_3vOPKg,Fast Food
bqS-Wh36Khyk1lo_1LBYIg,Fast Food
bqS-Wh36Khyk1lo_1LBYIg,Chicken Wings
HPDhf68IVvvO7nX0iUVlxg,Delis
HPDhf68IVvvO7nX0iUVlxg,Pizza
dq0VqJUx-MMS9q6Ybx7puw,Soup
dq0VqJUx-MMS9q6Ybx7puw,Sandwiches
dq0VqJUx-MMS9q6Ybx7puw,Salad
LIqvpWPPnBqZYXPC6nro3A,Middle Eastern
Iyy4pDmnKTZkAorzclO4Eg,Japanese
5PKJD71pxHCONwlRU9zSZg,Fast Food
5PKJD71pxHCONwlRU9zSZg,Sandwiches
XnDKCPI00KP6ByyPGaDYBA,Delis
XnDKCPI00KP6ByyPGaDYBA,Fast Food
XnDKCPI00KP6ByyPGaDYBA,Sandwiches
IqikZH9lalTFba-ShCCybw,Middle Eastern
IqikZH9lalTFba-ShCCybw,Mediterranean
IqikZH9lalTFba-ShCCybw,Cafes
goVoVbERgeYeUmixUyJ6nw,Steakhouses
goVoVbERgeYeUmixUyJ6nw,Sushi Bars
goVoVbERgeYeUmixUyJ6nw,Japanese
np2PkGd-AEAJfQjsgzmi6Q,Cafes
Fb4VHQ3Vms8CHtMt6sNhFQ,Sandwiches
Fb4VHQ3Vms8CHtMt6sNhFQ,Salad
iZIfvOJ1JrxeUXf9tNvu2Q,Chinese
nUUYvBafHYH-O4Pht6lgsw,Fast Food
nUUYvBafHYH-O4Pht6lgsw,American (New)
nUUYvBafHYH-O4Pht6lgsw,Salad
k-vntVSMTHeFzeAd1xoX7w,Cafes
PBkdlqw53cc2AZsfFD8AEQ,Seafood
JPU0V_BpuW7-bnn4O_HcpA,Breakfast & Brunch
JPU0V_BpuW7-bnn4O_HcpA,Pizza
e2Q2hKNMLfGC-YDygh6EVg,Italian
e2Q2hKNMLfGC-YDygh6EVg,Pizza
Az_IY3TgnOcnh1dXd7GZLg,Chinese
WiLwAI9MVfIEfD_a2snf2w,Sushi Bars
WiLwAI9MVfIEfD_a2snf2w,Japanese
QB4VxZP5ixv0RN118bpcag,American (New)
CHMSC8bSjXttB9Ei0scc_g,Mexican
W3RhSzTr5PI5vXNSrmEIEQ,American (New)
W3RhSzTr5PI5vXNSrmEIEQ,Latin American
H8p9e4yYz464awT3P7b1mA,American (Traditional)
H8p9e4yYz464awT3P7b1mA,American (New)
s2lCXuJ3fUWf5Itf9QnrMQ,Sushi Bars
qFMXX1gTI7KvGaf411oVfA,Sushi Bars
qFMXX1gTI7KvGaf411oVfA,Japanese
zVtUCRpaMgGerHFV9jkOIA,Creperies
gOOhZaWGpqvDqTBxnAxmHA,Chinese
F706EOWbbOe_zdXrVc0jew,Mediterranean
rXieMsTWhz_RS2IxxgnSbQ,Mexican
8s3BDPpMRvILQeHEmBayVw,Breakfast & Brunch
aS-mHlVamCV2rTiw8RrNdw,Mexican
yvoQRQbWS1GoXCxftak6Qw,Cafes
-O7Szp08dATVv71IuDt1bA,American (Traditional)
CJb2ML6sFeP8Ir6M25pt1Q,Barbeque
fOnzPzr6nhUlt_rY_W2pKw,Fast Food
R-WGYWUx3ZjdkNBbMnX4Ng,American (New)
GuZ1oamF-d5f8UqMXVfvug,Italian
GuZ1oamF-d5f8UqMXVfvug,Pizza
aNuyJOFNrb-d71amzPpxlw,American (Traditional)
l5FvoKE2-k6JpGVuhH9YVA,Sushi Bars
l5FvoKE2-k6JpGVuhH9YVA,Japanese
FgAkF7fscCV4TmBitdsbLw,Mexican
w-CaBIUL7n89C8c68Wgvxg,Sandwiches
CuRQZtTIayJPEK6trx-lOA,Mexican
RjavzMXChoFWdsIZnfs5YQ,Chinese
U2JW2qOGnjqPhREgUR__XA,Cafes
EkhrRWzevfFJc8Pm2dVPEA,Sushi Bars
EkhrRWzevfFJc8Pm2dVPEA,Japanese
t80qleqEIqIyekB95IrAOA,Breakfast & Brunch
t80qleqEIqIyekB95IrAOA,Cafes
coGBpofoPiYmE7GVlk9dqg,Sandwiches
w1BaqkvQ8R-0aEcwvnnG1g,Asian Fusion
5AJdS8LYpCgzfOwGaEqZkA,Cafes
5AJdS8LYpCgzfOwGaEqZkA,Sandwiches
LwTK65TMrmtjpdZRloQDwg,Mexican
Aie1Q9OT6OTRY0cuvX7ZyQ,Fast Food
--pOlFxITWnhzc7SHSIP0A,American (New)
Gar4JSThiPR-M0UC5dHtgw,Sandwiches
kLJs8Kn-H7CQzJPE_78nXQ,Sushi Bars
kLJs8Kn-H7CQzJPE_78nXQ,Japanese
uABioTw1faPWEDzriEJCGA,American (New)
uABioTw1faPWEDzriEJCGA,Halal
leEhsPA6NKRZ0CAKdmJwWQ,American (New)
sL4n5lhxqoZ5l0d8gwIPyA,Gastropubs
P_GNbckNEu0l-scLRjPIqg,Thai
2Qr-ge9hTixYpI9xnXDSiw,Tapas Bars
2Qr-ge9hTixYpI9xnXDSiw,French
MthnswWexrUtCzH3vS5YnQ,American (New)
IW8akWZrM8i9ce4EDe9Rkw,Breakfast & Brunch
IW8akWZrM8i9ce4EDe9Rkw,Sandwiches
N7tU6chZEQqK8LVqYsyzYg,Fast Food
N7tU6chZEQqK8LVqYsyzYg,Mexican
ZcgzyGf-cAgc0JxFklpZLA,Mexican
fFjfiovwlAuf-tH8NnY-UQ,Italian
fFjfiovwlAuf-tH8NnY-UQ,American (Traditional)
fFjfiovwlAuf-tH8NnY-UQ,Middle Eastern
i3nnQl4pl2-ogZJdeSqWvA,Mexican
xhTLRFwIeVo_GC7G-bNO3g,Diners
KI96Ec7doScwF2jD6B7RdA,Mexican
fkdzXWjseG1gKubQD_fkGg,German
fkdzXWjseG1gKubQD_fkGg,Mediterranean
6WjNnrrj1dWtO8jqBb3Hzw,Pizza
UlSzm4inJmYQ-BKRcW716g,Breakfast & Brunch
n0GhxvBBR2i4dj_c3kmYHg,Sushi Bars
n0GhxvBBR2i4dj_c3kmYHg,Asian Fusion
Zh6zpqN_rFZylYexWW2btQ,Vietnamese
Zh6zpqN_rFZylYexWW2btQ,Sushi Bars
Zh6zpqN_rFZylYexWW2btQ,Japanese
vtuPl3gqOrsIJ6qM1ldDWQ,Sushi Bars
vtuPl3gqOrsIJ6qM1ldDWQ,Japanese
uCZe5GLqTeadjTLlvWNF4w,American (New)
KqaqSncgHpzJRRWF4yyIYg,Scottish
tSg2obMM9BsSwPY1EFaHig,Latin American
MY5nR5nLhlaObrTs_Fn-lw,Barbeque
MY5nR5nLhlaObrTs_Fn-lw,Hawaiian
5pDcg4TpMSyP7Is50LBFoA,Sandwiches
5pDcg4TpMSyP7Is50LBFoA,Chicken Wings
frmSB-N1LyMHZcduWiaY5Q,Korean
QBdX_ziDIyshttyAxDnskw,Italian
NIBS-T2hGFn5smlMAzU8Eg,Cafes
4NA8eVNA-41mcUK_QZYu1Q,Burgers
4NA8eVNA-41mcUK_QZYu1Q,Fast Food
SGrwpoGhLrHrBLWDwOL6eg,American (New)
tXeXtTOvVLm_xGgaMEuoTA,Turkish
tXeXtTOvVLm_xGgaMEuoTA,American (New)
tXeXtTOvVLm_xGgaMEuoTA,Mediterranean
_3R0ELm45KHRb52rAilyOw,Burgers
_3R0ELm45KHRb52rAilyOw,American (New)
_3R0ELm45KHRb52rAilyOw,Sandwiches
jHAfKpTlY1LdpM_QgJO2yQ,Steakhouses
jHAfKpTlY1LdpM_QgJO2yQ,American (New)
NzDd3ubqU4j2-5UB8hZdjw,Burgers
NzDd3ubqU4j2-5UB8hZdjw,American (Traditional)
vr8SXJqDRAtQ4EVHLktd3g,American (New)
vr8SXJqDRAtQ4EVHLktd3g,Sushi Bars
tCXIc3z5epTRqlZPqhPqsQ,Hot Dogs
8JcgRwcyqpQUle4HIlwG0A,Greek
8JcgRwcyqpQUle4HIlwG0A,Mediterranean
8JcgRwcyqpQUle4HIlwG0A,Vegan
h2VtyNdh32eyEN44T5kqPw,African
mGoHakt3WsXA-dVC-9g33g,American (New)
go7P0c2cDqQoLAkETvujiA,American (Traditional)
tMF_KgMWJsa-0-AB2uPkug,Cafes
-GT5gGb2PSo8nccOu4TvEQ,Sandwiches
-GT5gGb2PSo8nccOu4TvEQ,Salad
WjtJAtp19nA61b8LT9uLrA,American (New)
_uDBUffKA5bJq1MhXJFiww,Delis
_uDBUffKA5bJq1MhXJFiww,Fast Food
_uDBUffKA5bJq1MhXJFiww,Sandwiches
cvm4JJ8wO-QKh4CdZjh1mg,Cafes
dZO5sijj4hUwhV2z9meh0A,Japanese
_JPzBYy24mIK-Iq6xv460A,Cafes
A48Of6L77MjUIxO5h21Icg,Burgers
qfpmVDfwBl77XYQ5El9vIA,Seafood
qfpmVDfwBl77XYQ5El9vIA,Hawaiian
qfpmVDfwBl77XYQ5El9vIA,Filipino
ELFgjsfhfy8plr7g_ouyMg,Indian
ELFgjsfhfy8plr7g_ouyMg,Mediterranean
itFwrNtjrQL5NPMYTeD44g,American (New)
SH5CRaWsgDh47QicsBr_8A,Burgers
SH5CRaWsgDh47QicsBr_8A,Fast Food
ZXcKt050sV4iKXM-BVQgCA,Latin American
mFBBtUrWMqikBS-Jn-RiIw,Italian
8DpdGGGosUVIw6OiQUKE9Q,Burgers
8DpdGGGosUVIw6OiQUKE9Q,American (Traditional)
8DpdGGGosUVIw6OiQUKE9Q,Chicken Wings
VO-OXdvcTHnhKhkNjjJDeQ,Japanese
W5XnbMlIXy1nsBJ5xxmd4w,Comfort Food
XDk9FglRpw4TzhWejKwP4g,Barbeque
l9yqrxAAs5dnp84oxxG--w,Mexican
gL3Mb_e_yrhlOqBDChsKwQ,Sandwiches
PEh1J_B0UBi6HzonIpgfjw,Pizza
PEh1J_B0UBi6HzonIpgfjw,Sandwiches
PEh1J_B0UBi6HzonIpgfjw,Salad
ryhbFDHPX9r1Tjw10wy9Zg,Tapas/Small Plates
pZWs5dYtzSWFOTlL5-qG-w,Vegetarian
pZWs5dYtzSWFOTlL5-qG-w,Salad
QS5OKdOyT1bOxeLydqgDwg,Caribbean
xLCgycWJw7FoLlkR6nN5_w,American (Traditional)
a_wK-2KhPu-8DAwwRObr8A,Thai
a_wK-2KhPu-8DAwwRObr8A,Vietnamese
a_wK-2KhPu-8DAwwRObr8A,Chinese
Sqks43T-hvkHhBfbe5xgjg,Indian
6-jnha4HoHBDolV8VOE8gw,Fast Food
6-jnha4HoHBDolV8VOE8gw,Sandwiches
6ZaA_KOS1wW5PqDPAHH9Qg,Delis
6ZaA_KOS1wW5PqDPAHH9Qg,Fast Food
6ZaA_KOS1wW5PqDPAHH9Qg,Sandwiches
tpVbmgtUwjX1X2s_-1Fwng,Burgers
tpVbmgtUwjX1X2s_-1Fwng,Cheesesteaks
tpVbmgtUwjX1X2s_-1Fwng,Chicken Wings
LkKMpVp4O_CQYOsqn0k1IQ,Pizza
sKi6FNOxVJg9zRwtgiCGFg,Pizza
2wRTKKFa9GZI0Jm9WaohrA,Asian Fusion
2wRTKKFa9GZI0Jm9WaohrA,Sushi Bars
2wRTKKFa9GZI0Jm9WaohrA,Japanese
ZHPRAv3k2q662Q8Qj6zByg,Fast Food
Y1jkxceoqE5LrTL5eqPXsA,Russian
Y1jkxceoqE5LrTL5eqPXsA,American (Traditional)
Y1jkxceoqE5LrTL5eqPXsA,Mediterranean
rsw-dn9xJGsfG7DjL-IyXQ,French
d2jNFmvjq-bi8MAd9dBzCw,Mexican
QJKgasW7rzfMVAy6T7V-OQ,Fast Food
QJKgasW7rzfMVAy6T7V-OQ,Chinese
dhAzUmAFI0KY3L--hXwMhQ,Tapas/Small Plates
plrLdKQvnyWlDvQ3kFSqwQ,Fast Food
plrLdKQvnyWlDvQ3kFSqwQ,Middle Eastern
c0KIXMflUVLgW7F31CXUfg,Sushi Bars
ufMZYhaYOYWgCcKxhrBEiQ,Burgers
ufMZYhaYOYWgCcKxhrBEiQ,Pizza
1MXTtKLbuERFH9RZJBQiYA,Fast Food
1MXTtKLbuERFH9RZJBQiYA,Sandwiches
uWcNxbYw4mxf12QfWXyuDg,Pizza
jwRrr0B1gHYiv8fK4f97Pg,Fast Food
03IKzXT_2X8qV__BZdnxtA,Asian Fusion
03IKzXT_2X8qV__BZdnxtA,Sushi Bars
D05i1cxtkqdticGPaQbGBA,Korean
8QE0WVI23ct8ZeQvcZWhVA,American (New)
U3rptYcWg3QyiXJ4wjcDHw,Breakfast & Brunch
JQzJHLc2LBNYJ2ljTkiuXw,Mexican
Y05m0sfJ59IlVXxgE_9sTg,Mexican
vX_ePDDmT0T81W5yG3LCOw,Breakfast & Brunch
vX_ePDDmT0T81W5yG3LCOw,Cafes
74UJ8vSdS2RWQA_5jDqU2g,Asian Fusion
74UJ8vSdS2RWQA_5jDqU2g,Chinese
74UJ8vSdS2RWQA_5jDqU2g,Barbeque
yhLbKlT5sRq4RRwYjhJt6w,Italian
yhLbKlT5sRq4RRwYjhJt6w,Pizza
s4QDG7jg9JafcugkggE6Xg,Korean
lEXDCPsv92dgmIheehwQnQ,Korean
q10Lok3-M66eM67IV01m5g,Delis
ugnkhOtu4bZziV9JJYWN0w,American (New)
ugnkhOtu4bZziV9JJYWN0w,Sandwiches
_v8RaOJ7RZIY6Wrmx6ksZg,Cafes
_v8RaOJ7RZIY6Wrmx6ksZg,Sandwiches
tYMgumFtdo5IFdPtWlyS8Q,Portuguese
tYMgumFtdo5IFdPtWlyS8Q,Barbeque
