business_id,latitude,longitude
5bzUWGZO13J1PsYCK14sCg,33.5981698,-112.1507483
_91nx0Tz61WQIX2fpS7wDQ,33.5981698,-112.1507483
uptdn_hZsuJOCp5WCKJxjQ,33.5827219,-112.150996
vuTdngoxZdbJdbno8IK3Kw,33.5833363,-112.1336865
HLQ2dpyfLcva120pCSLvfA,33.5968607,-112.1356308
H03D-h5UwPXOv64W5Iqn_Q,33.599047,-112.134314
r67TiLEb5K1nnacFCEQ0jQ,33.609882,-112.133437
VF9wvcgVPDVa9LBDHPrXuw,33.5961902,-112.1206299
apEkYsUz31lI3tcJoC4HbA,33.581387,-112.13188
9LWHrYjDQNjFSNH6VbSFrg,33.595369,-112.099013
JmKgenzB37i3xcK0rJkDmQ,33.5823628,-112.1498845
awJTMRbRbrLRZirPe2DXJA,33.59608,-112.134447
EFxaUHb6UwOpsvIIdZk-Ng,33.597456,-112.1198577
fYSOdexjrBTiJRzKhZpBWA,33.58148,-112.133613
bU4ZRr07Y6DFayPK3kKFsw,33.5813723,-112.1242145
QTXksIu_qTiHBXYju0FjNg,33.5815112,-112.1251555
Mfa0aFvpjQ5llU3dq71i6Q,33.582485,-112.0992947
s0kRiHawc3BlFAU8I-GU9w,33.5813089,-112.1231013
1B5vpxnZYXKil_k5d5MpEQ,33.58216,-112.134388
9xsmSRFD8riQF7UCBrD88g,33.582048,-112.1347164
reMYkuDhLk4raAviOFtvOQ,33.6095285045,-112.134235367
EqyNGesG22jNfNT5pmfYgw,33.5961902,-112.1206299
NFoVdVCLmJ4InK4g6GYgKQ,33.5837159,-112.133562
WBDFE5PtCeL6x2YQRskZnA,33.6096458,-112.1343297
bsDkiuoIA7_ecWTjG6ifwA,33.4801828,-112.152642
LeTMz4hrsdHhiS-vNBj82A,33.48001,-112.15312
hZnyMKyQY_EaFQ2Sq73AMg,33.4804804,-112.1529177
ojCJLdq4pLIvumBdEtxN_Q,33.4923361,-112.1513343
nE-qMmKkYEuT0onFTLDFtg,33.495442,-112.1852118
RcufSDfRpeaxLm875axrDQ,33.4946022,-112.1668845
JLAv7wuaVp9VSo2n_kHOlQ,33.4964589,-112.1672899
b5sP47L2NiBXqbsiOnR7cw,33.495432,-112.185569
a2rP52PGQtyAXCsoUc-PYg,33.4955913,-112.1522673
TLFPee56Ki7cJKZ8zpl-Pw,33.4958822615,-112.16924943
20Tb7OGLHicQoT3hldwGaw,33.4808396,-112.1842813
uflQ_lKBfS6WknNlm_HK8g,33.4953232,-112.1683661
R2M90cHdYRUYVB4VzA_fYg,33.4947832,-112.1716493
egewu6VzoA8uNG7IPmzmdA,33.4935537,-112.1694714
dCUnkEiVCr724xl9JNJACg,33.4957046309,-112.154119736
dCjIsHdc-IoOmfMt7qqZJA,33.4944863,-112.1737689
DRekXCjdmPESqDpwaQ0x2w,33.4968935,-112.1536174
gBexinoctpKpwhyxAMZ_wA,33.481561,-112.2216231
NaOoL6mqtdyR3wikXSeP6w,33.4951752,-112.202809
m3-p0XIYBQdR4VzbHpUpXQ,33.4942713,-112.2178347
8s392ZpX8dfO5Ol2RdQISQ,33.4944599,-112.200857
YuEdJcnZQv8XXAoP6GgClg,33.4942468,-112.2167129
hhaUz_YCmU7OfSR10uJGrQ,33.4806244,-112.2210753
jTS6_YWSXBw7cy9HhAjNZQ,33.4807958,-112.2046676
w4NZRieE41M--lCZ5su0uw,33.508427,-112.236714
C0Oax-LBEFf0mmPSugymEQ,33.494652,-112.2221676
D91dby6NHj13Cp7cDIj4TQ,33.4792484,-112.2183881
E2BMYajnI3USNpABFdBn6Q,33.479524,-112.227821
GNZuoHxehd_3Kej7eXj8iQ,33.4813036,-112.2023452
Cdnp0HbJ4wVlzffuueG45w,33.4798719,-112.203786
mVcSgP9JneHL4oz9FQPhnw,33.4819405,-112.1857258
OkrQmezVphjEnYQg7ngAbA,33.4939412,-112.2369546
o70dr8iwKpHpg0_wjkA0Rw,33.493295,-112.220979
1uz7Z7gDFMu0IsXYDmflyg,33.507622,-112.2382851
64S2SGzu2YglvmTkqu3mUQ,33.4667576,-112.1674908
z0xEfgr1-lDqVatrX-rf-A,33.4659907,-112.1696037
pdsK3YZfXZbzOEVpGNcilg,33.4670876585,-112.168103456
4iMQGPFeMhbduKTWrwtWNg,33.4667576,-112.1674908
tNdb_01AHU3O1_ISE2Mf1w,33.4663506,-112.1711226
UF1NxzXlRa1Qa3uo_XODsA,33.4664053,-112.1697242
ot4Of_A9onKHoVt4XU7v5g,33.465469,-112.167962
PYfbYi0M_q8sTmVBaocyow,33.4655756,-112.1673163
5QOitecMgPwjT8RbUAQdig,33.4787353,-112.2213794
5GpvSL1tlAjpgdJKZ5eLpg,33.4673054,-112.2211163
AMvEtuSRdXzb4abwFgL8Dw,33.466241,-112.2047771
RIPnl1BAUaY2rSW8cPuQWQ,33.4720551,-112.2370041
B2UwY6nbXC-N1YParGE5nw,33.4664677,-112.1884245
4jxKmU2No9hGWCZuYPjeLQ,33.46898,-112.22115
ILm0LCXrDGs_5aGa83dgfQ,33.4775855,-112.2211945
TFnZEuATbs0jRqr3Z_t6Pg,33.4720491862,-112.22126618
ycFghD0OZyf9i4mRkD6o6Q,33.4792119,-112.2211239
mPMw_JxSRjzPXVdTjWmV6Q,33.4706577,-112.2212155
R7SVavAsjzN3wy825PiOEg,33.4664677,-112.1884245
Yb3_NGmF1PED-f_RWw_G_g,33.4768219,-112.220237
5oe5ciunMsjPKLAj0pl_Lg,33.4902326241,-112.255643323
hVDo35_OySCeFWYLFKM7WQ,33.4814258,-112.2541537
4hqPdtPCH8rLHTet7k8-RQ,33.4806655,-112.2532239
AIM_3ESPX13J4G4ZNVOY_g,33.49419,-112.279646
_io-CVnCgHyt0vpTCrP13A,33.4947065,-112.2919195
sCv1wUWJhFmQEMw3A4lwXQ,33.4942832,-112.287703
mNjLNTOXSckssvYNn-ZFjg,33.4947065,-112.2919195
SPqPt-K6qzTutj_vWOgKGA,33.3777349,-112.0733585
ZD8xAsXsj8FRunJOP4fSrQ,33.362881,-112.086059
GoWTsb8sGyJ026a3cbw03Q,33.391964,-112.0973137
grKO-AmJulPUuSxQuplYEw,33.4606832,-112.1696783
W8Gjzs5mxSU9aA77l-V9fA,33.4511267,-112.1568419
4vjbifZf-JexWlPVwnDAYw,33.4370178,-112.1846782
Qo05fV2xk3_CAd8WdGbz9Q,33.437482,-112.174813
K4VHuqUFwc4eeC8LkMLyTA,33.462094,-112.1858875
RQnw-0PLiC0HsstKrpF9Cw,33.4652322,-112.1697371
nU1xvCBFBVkahDrZSoN2Rw,33.4641430505,-112.220098078
JRb-IC8MS-2rAsveFAE9CQ,33.5401667,-112.1338482
hvReYqE_qdIlf4OEkQxkmw,33.538767,-112.134228
Vb1tNz0Tlm1q41A4gjY-cg,33.5549658,-112.1342358
fm4X0SV2Kofj-57ZfHiZ_A,33.5527212,-112.1325882
DE8UVNCCpOE0vTAbGaMoeQ,33.5671173,-112.1333288
e_-VhlKn0zYx5a_GAUNPDQ,33.567147,-112.136865
cPmbPQepAatet3QMUZaSeg,33.538227,-112.114685
6HAKrJvqrwyL-ZhyDX2JNQ,33.5516728,-112.1169968
mn1LFFcQwEpir38_mPYH_g,33.5527544,-112.1356087
6xL5fCfx9qxcXCwn7_oE0w,33.5528453,-112.1337014
JgR9549t1KZJMFPgTtSCbA,33.576333,-112.117925
os_r5fCkmjeP980CLv20MQ,33.579999,-112.118976
pWPzxPPXN4IqI7RUU_8KKw,33.5527619,-112.1332565
5a-DhJ3OCoeKRTBfPwJiIA,33.5526409,-112.1347847
SV4c043_aTMxE29XjMoiqw,33.5251835,-112.1304543
3VKJ7cWSH38QKgCrYlG3Mg,33.5415109,-112.1343372
ZgVT6Ui2pHgp0tqeIIJsPA,33.5389163,-112.1367868
qP1qB2BZRmrdsh3ZScttiA,33.5535098,-112.1135278
xBCfrESSbroTjhVcRfG4NA,33.5741241533,-112.125614583
iins67bZVJeDrjiOTZh8DQ,33.579445,-112.122349
4O8NrAHjO6Tb_Xa_YT-Xjg,33.5684608,-112.1183582
8IKkVbylBYRruaYjFPXqtg,33.5735301,-112.1257408
OIBrslaVxFxaaGUsYFUujg,33.5803023,-112.1196529
C_YBdVpxct0NqjrCJDBlxA,33.5813674,-112.1226009
IfqYtKTV6_smGY8gbuYKkg,33.574335,-112.12561
eOPxvbzFTBjO5LSV3uYMug,33.5547106099,-112.133264084
YBVQik4ySvAlvxobuFcXDA,33.5516109,-112.1339095
WoJrHOtrQ5R4jx80GwlnxA,33.5815498715,-112.12205261
1LSxfyNIUFbQb-Ej0FDGTw,33.5802038,-112.1249708
r5w3x46xxG7Y-bpB0Rjg9g,33.625721,-112.133185
_oQN89kF_d97-cWW0iO8_g,33.6392825,-112.1497871
TqVjy0dxvNh51BF9KePCoQ,33.6102143,-112.1328126
63cjAsO1jXvrwvjkUiEkVA,33.6106691,-112.1484831
DHk8is9rvfnATsW1AudWQg,33.6416138361,-112.117387241
76t0p7bQRbHwPLXmIk2DyA,33.640807,-112.1178868
1OQHQz0ErI15EZ6qtp1-Pw,33.639068,-112.148584
ZE4n6W-ppcpv_sF_RH3xOw,33.6405548,-112.1183348
6VaAYF0Pu1O3d-yrQSwk5w,33.6397315,-112.1310153
rLv5DPLnO67TCHIbbBWYPA,33.6403912,-112.1190581
5ErKAS0rHOfU33CYjDh2Aw,33.610825,-112.1310283
Y2nuyOKrr8Kg9omMghnHWA,33.639989,-112.133927
LxNehlnStQY_rxEwiPof_g,33.6106434,-112.1500691
0hY0qoXHcI3czshcrZPpYg,33.6232445,-112.1336723
LqfCXOcyNPzDtBgy5M9VFA,33.6107444,-112.1340403
B5hhRbxDIADG-bFaQIEWag,33.6392728,-112.1501694
KG3jgM5yeGy_bN_GpHS6uA,33.6103333,-112.1202227
vKSyuGH08YJuJYbP3o_PXw,33.611,-112.135
4Vai2JNI48yffzQ7CMezBA,33.6273069,-112.1345801
KXMfiG_2_LALAaGzxt1YbA,33.638925,-112.1209326
bEYB3PK1IKQS_kYXaGJXNA,33.6120866,-112.1350579
NtizlEdtnJX0tteMdZ-6tw,33.6102682,-112.1507068
YHGpemLe7cbnPSubG-cRRg,33.6392575,-112.1358808
iyc8liplbJCVxSl9mvel0A,33.63929,-112.150139
=-KEU36ohRQb19mrbA65Y3Q,33.714327057,-112.139832973
6I3FdazyK8qnqIYm11x9fQ,33.6394889585,-112.119000256
QGZiJsrHVKFO_B3GLkph8A,33.6252489,-112.1298368
LJ0ARWpYvsO7T4kCe1Jpcg,33.4765,-112.224647
BLVGxzJMxu8SKM_ZoEonPw,33.4765,-112.224647
zAyk-fwDWf69AaTwNT2Ksg,33.7983301,-112.0670277
o4hq3viC3_T8mAmZAtvx1A,33.7998129,-112.0663198
-3xbryp44xhpN4BohxXDdQ,33.6752637422,-111.975617586
3uGE4jy0FQJ4miKr4PycjA,33.6790374,-112.0300807
bcxb83VBtvOGmo6D1Xst_w,33.683345,-112.084629
VVeogjZya58oiTxK7qUjAQ,33.4491602,-112.0656345
cN6aBxe2mQvrQlzk26LyRQ,33.477222,-112.0733968
1NZLxU5WvB5roPFzneAlLw,33.4789315,-112.0479163
aRkYtXfmEKYG-eTDf_qUsw,33.500202,-112.0738985
B8ujMtvvpHyEQ2r_QlAT2w,33.523736,-112.048103
a8yzGF79KcfyRye2R6wt3Q,33.52485,-112.047889
soiGohHtWOltGeomkSxzEw,33.4952406,-111.991589
QdlLtW6YAaDOFKihURosYQ,33.5095403,-111.985247
CFaRVxsnN4Zjf28cbORKIA,33.5694088,-112.0741658
nQUsMhT7qY6pPMvTT6xGcQ,33.367178,-112.073681
r-8wS4RTfRJtWM0DvdaCtQ,33.4884218,-112.0823702
OFBJtqWGSx6n6CchtVmoRw,33.5100546,-112.0146413
Zx8_4zKdDBSO3qGrkukBIA,33.6264211,-112.1002302
WO8I1ab_MLQ-4M1wIEzTag,33.491112,-112.0791977
jbKVbSz51F8IcewsiRQu4A,33.455418,-111.987786
Bc5bgPG1MlTc75G0A-_7fg,33.455418,-111.987786
6j4hcNnLcDSWBwAdCi1mMQ,33.4769999,-112.0648251
dsMvINhoQbIQgSRTBv2B6g,33.3488977,-111.9763848
IpqgfODLFPww-6TxCk-LJQ,33.5092093,-111.9885861
V1nEpIRmEa1768oj_tuxeQ,33.45496,-112.079908
EWMwV5V9BxNs_U6nNVMeqw,33.4916953,-112.0734977
k8JnZBspVOI8kLcQek-Chw,33.4951157,-111.9967663
eHC_xNrT1SkJyC2oncJlhw,33.4895398,-112.0304894
fq3TCuBBaKtRnibcSoRHpQ,33.7110102,-112.1142778
lVHtVCyFJOqAH0ltn7pLuw,33.3315733,-111.9780411
3oZcTGb_oDHGwZFiP-7kxQ,33.5112348,-111.9955879
ntN85eu27C04nwyPa8IHtw,33.4566960574,-112.072327137
A0c5KmspCG9TMOZkjLWaTA,33.5102803,-112.0720329
enbTOcl7WNgsjsAtmhvDRA,33.480771,-112.09158
w5XcgWwGAN21Ly2HeU48IQ,33.5389948,-112.0640088
DDnmNTvIIQu2t3WZ2EQx-w,33.5376161926,-112.064525648
yc5AH9H71xJidA_J2mChLA,33.509517,-112.061566
zmFc8M-hS4uuyY0hklIpoQ,33.4587486,-112.0714986
sclC_o1Ox5BjNupjaRTrBQ,33.4743013,-112.0649235
TCqkBVN84Ek0oLmZGAX5xA,33.474605,-112.065107
MhH1kl9faN3RvIO4ptumTg,33.7112906335,-112.111108853
Fn8hc8b3357nDJfFksdcbg,33.4957851,-112.0473892
=-yzl8Zm-MmSqx31VN7vB0Q,33.5101533805,-112.046573623
QQ-lSbz4ARm1MQA5z8-nAw,33.640076,-112.004291
6nseTZb6WrGWcithRThfag,33.5093453,-112.0588374
0ieEqGInYunNBaBzg8j_WQ,33.678615,-111.9746066
Gu1zPvplulUE94w04odUMA,33.5344518,-111.9650218
4waggbCK-MSE9dbIdSMfPA,33.449858,-112.071886
Vb9FPCEL6Ly24PNxLBaAFw,33.6101518,-111.9768512
nRO4tRwimU12hg7Cnz__iA,33.612935,-111.976905
Ane4XcpP7aWzhjd8SGiciQ,33.6559125405,-111.928108833
cOUS79i4vltKIc_hy4OZBg,33.4548751,-112.0385473
0QTn4pMzKv1mnQifcP9YoQ,33.4954376,-112.0000797
rZbHg4ACfN3iShdsT47WKQ,33.5608568266,-112.116460423
SbS0XQG39VgP6L6wbZ56RA,33.303967,-111.97839
FUI-hWH_bpis7AKZTWenUQ,33.511677977,-112.065342366
VWJqohlU4cXYIpNwYQY-wg,33.439648,-112.026154
tzGPZyGuFT3dCT1Wpn9JQA,33.5097283,-111.9952353
OwHqwmHwswArpv3m3dlw_Q,33.511332,-112.06434
eOug4Lp-b5-jrtkoLMQq2g,33.4493777,-112.0656259
VFjeCLwVMguUNWH-DeOgyw,33.4346825157,-111.994403601
7SO_rX1F6rQEl-5s3wZxgQ,33.502429,-111.995512
kPh2gPvd8moVx6gNf2iHsA,33.439648,-112.026154
0l9e2aBYZfogiSUyxJEL3Q,33.517438,-112.063844
Ydc74ermKp1L4fYOrPvzXw,33.447091,-112.07149
RWTE0VWMs6i-JIaBRc9JZw,33.4952901,-112.202146
JOZqBKIOB8WEBAWm7v1JFA,33.494927,-112.001969
O-ylVyHn6e6kaoJO-jHj-w,33.5478106,-112.0467571
ZJxs1L4oMhX9GW00ty0aAg,33.6586636,-111.9326014
vA8T8QXh78iSXhxShLNgQA,33.4596905,-112.0462108
aUHHfCiFtGhN5R6KXCsBKw,33.5098007,-111.9965162
9BJ5h9X1krpXFjKj0a6wbg,33.5243311,-112.047508
Dz7swOgFook-L89Y_M-aQA,33.5389948,-112.0640088
oaakO-X7uOXNxqsxjDSKfg,33.5054706,-112.0370088
s0klhdxcAab0yEWw2Uuimw,33.509787,-112.011949
D7uAJToqGk1hQxfZDO5ijg,33.4531351,-111.9893905
2DOJ2GyphXQf_f3OKJEPzw,33.4389591311,-112.006316887
UScgPn6pIHuOmQJTsZQIOg,33.5637599,-112.0734903
qyNtVViurIcChc35mfYIEw,33.6390629,-112.1366725
=-yxfBYGB6SEqszmxJxd97A,33.3906771,-112.0129108
LU0HLP1acjTO1fyjEigbpw,33.6225716,-112.031256
JrIhyj-e3n77LeIOeErBJA,33.4769252,-112.0128616
71jwNmlPbJsPZJWAdmj7ig,33.440996,-112.0700483
lxfalv_k7V8X-ESUS34HuA,33.5617,-112.064815
=-zcZNlO0JwZHppan8rGkBQ,33.4499,-112.0739
E3RjJH45EX6rHYDs0TYSRA,33.6409635847,-112.131531584
7cP7WFmWiTVh-raIL3N_Vw,33.4571599,-112.0699779
b9dv7Q0A8XcJ44zzTDJeYw,33.595827,-111.980422
HQFscafV3wi5z4yOKdUGRg,33.480016,-112.080631
4nWKKGZGFc4nWUbJTunMAw,33.4552907,-111.9878697
b1aTHVkqCa4kZITbu9khtA,33.4974892,-112.0833763
mzbQCUmd135tsNW6hY3G6A,33.5313101,-112.064508
lzS66BeoLL0GRn1KrlmmFg,33.5516353,-112.1169966
RDX_MLThtKVPb22TvJh9rQ,33.5093706,-112.0273984
GikgHUUW1L7Nut6Xp0PaTw,33.375942,-111.969786
e3izESeW0BUx0s96FdSLag,33.304026,-111.980951
v7pdhN99iD4cphcb-6JHVQ,33.6390426,-112.1516293
FqzgT9Y-Yu7jiWdHnGW-kQ,33.494489,-111.995106
omxi9nCCCM9OXVGsQQ1L5w,33.6556844,-111.9300279
LbLVO7yqAJGEQ1nK6rEvHA,33.4916953,-112.0734977
xdv2kvaZodkWvTSV6pSSpA,33.4660183,-112.0311048
noLH_u4MJzfXYYHqcByjnA,33.6111282077,-111.998512848
77tMP3nG9TH0rrhf6G4g6A,33.6421785,-112.0102387
cXx-fHY11Se8rFHkkUeaUg,33.5318417,-112.0479816
dp0unqYxrYzvfaMVVmk6mw,33.6769000844,-111.937873323
rpKxIm3WQxuTcDzcoplQZQ,33.5115803,-111.986679
NQZVwiPQ6k1JkPAqPlXL5w,33.4800906,-112.0824905
YWDfUAPwScdW_9GmGskkZg,33.640048,-111.982245
ojjtPlnSmCX1zCzWL7JoNQ,33.4956423364,-111.989069135
fyTVrU5R4cis-MAbkj-V1Q,33.552987,-112.1162942
r9sGMJ084n4IS9eGmlCKjg,33.5300156,-112.0566279
oMw1SaH_zEbOOufTsGuk6w,33.331773,-111.978279
TQhP4vCMjvX527YMxPfuUA,33.5834251,-111.9768837
BD74uSwDe175zEqfppDRvg,33.6328505,-112.0312477
KBG28p3lGX17hOPoHhq5PQ,33.5997402,-111.9872611
AAGO39io2Ko0fgr6BhH-yQ,33.449858,-112.071886
hfl62LX14YqNpG0g0Tj6_Q,33.5219014,-112.0640942
ptIRdaZlXxuVJTiJDFJCIw,33.448402,-112.0714244
XWvht_1ZLdK7EHJ3jo4q0g,33.655566,-111.92641
r3HWH8XeoV9uohlcrwrMSw,33.3783497,-112.0369792
8cL7aJVKTYmLguzXEAS3Lw,33.676551,-111.971188
zG_wv69bsllw_PWhOmoAKQ,33.5091275,-112.0124434
4FS5otEktCyI1aDpg_h03g,33.4477082,-112.070093
Ou21lwEBBlUNG3JRAFWFAA,33.5679832,-112.1496084
xmjv8g356v8Qo55ICjG8rg,33.305759,-111.993252
glalhJa7wFWPIoJLBvKGfQ,33.472248,-112.1348558
QMsUey4Xi1VfHkwbI8YxdQ,33.655105,-112.081705
=-hzkQ8YIkExQse3vX0HOcg,33.498858,-112.0835024
M4KIUu3-lAvD1xeWue7_OA,33.5991348,-111.9815304
tpIU_ZvIfCfCp36IgghlHQ,33.508799,-112.0458179
-8wyZkzfBmCFkMwCGcR4PQ,33.505884,-112.047907
jc3dC9OFvy8lmHBVDoG3Yg,33.3055166,-111.9798699
T4ox3wUzFjWvyrjaTRoBbA,33.305739,-111.992238
Su8UxQI3ggk1-IXGZliZ5g,33.3919383,-112.072761
UPbkeVTJR6C-1I7sCuUrmw,33.3927485,-111.9806909
j0cSJ3AX6bKM9MmwQOSy1A,33.392073,-112.082285
BFZHdg2TRrgw56CyqkSryA,33.6571123677,-111.926736523
QhZgTuDoGMXyLu2WzrPoyw,33.6406459,-112.068176
FUE9XeUVX9BD5ruo2EOPLw,33.480745,-112.119703
EzwpoKQrHgDHwpuCUw074Q,33.6620577,-112.1166425
w19cemjVR8u02PgjFpJ7Mw,33.4954826,-111.9883722
MJ6_uOT55dq5ALphFqMVkw,33.4797818,-112.0732757
zQC9irYDfgiV3DiIiekx7g,33.531328,-112.06466
X_J65cnN3jJWGYacyNwKGg,33.4038261,-112.0045736
dxAlupwjiQH91m4cE9a17g,33.5540954,-112.1001383
619v4z_tj2NiZWuX1tPdrw,33.6401217,-112.1116606
7Zo1DzdwZlGMxPu1AFMSsw,33.7111223735,-112.11125213
4l3eeM1sOACwdJAz4UyIPQ,33.4470733,-112.0709775
RiSCxwndylgzfMc3whD0sg,33.4954215852,-112.235797843
mUVTlJSil_xyjPD6qMx8UA,33.5014106,-112.1000362
jYFhL2RomSSUiRJYWT3mew,33.4939744,-112.2046796
4uvdld7zvWk05RZuI9rDPA,33.494408,-112.126279
4NMElef11_YmVzxOpcsALg,33.4335278,-112.0485338
VLcQ21rZqTUbrzzE8-XgHg,33.465788,-112.238578
rkzTvFSQoylgVc2oYohuDg,33.4370224,-112.1013046
zUbPimyX-dT1SOyvdSYTTQ,33.6549301,-112.1334968
5BnsHDWrt2z-9d8AzSgkjw,33.583924,-111.978526
uTW9SVXqxgjbnCTlEf9ONw,33.4656925,-111.9893269
Yon-x99Dvu6e-NSlCd8iaw,33.4653163,-112.2416908
2FudHUhV9U54dm0S1ePuCw,33.4598305,-112.0739665
PYqGWEWUH6x-BO-lIS2hPw,33.3046248,-111.982272
c0_xuxaKn6ZN20et9jpNFg,33.6378146,-112.0980877
pzJCv-ixgSL_z-46F74XrA,33.6259,-112.0136
kcRrA77bAFoKyhQj_gSbMw,33.6027472404,-111.983349924
=-sHaV6At__T1RJQXiR6d0g,33.4492,-112.0696
ThceQHR0yiCx5J1hbphF9g,33.4802286365,-112.004627477
9dn3AMdwvD2KXnTr6AJY1g,33.4405202,-112.0825071
Wns0UP_28xk6uZ-b6LrMnQ,33.481724,-112.0301937
Cqg3rr-JyP9CGxvMLRGmJw,33.538272,-112.0641195
faEvaCUMdOaBfXnDHHDrOQ,33.4954826,-111.9883722
tJ8dB3SCMIAjO2YL1wpRfA,33.378405,-112.028555
0YCV8260mMgN0PxuzAtO3g,33.4503008,-112.0740911
Z8rpy16qv2uzZsNHm7N9cg,33.5083166,-112.2737721
6tJKZaJXmkzHFr2if1xYGA,33.479889,-111.997771
g2PqgHDyjj8X8v-gZA7Yhg,33.5994904,-111.9843679
Xs__MjMd8MWgJWFqnAN11w,33.480186,-112.01258
htMf9hWX1cHscJOipXmjCA,33.5839581,-111.9788671
XMVetdmE2IzMcRbvjhVFnQ,33.451334,-112.073153
eXALA0wNH2LdwpUlGvWsKw,33.480827,-112.007051
EQTdq1SJuU6bjC3myEfDWg,33.305063,-112.0125947
I2YFaSM6axnY2Kb89n_S6g,33.5091387,-112.1523978
2B0pIRjAt64mFMV-2ZRCfg,33.5094627,-112.0921021
xHVequQXQGVd1aT27HS6_Q,33.4227165,-111.9954762
bMfvRSC-KaTu3QYGMWTv9A,33.4939156776,-112.281947136
55seKyxRWUmHC1s52xk45g,33.3788467,-112.0111149
DIb64WfVqSJ_J9jqOP30pg,33.3048837,-111.999472
gFGldPLVQdqbHQodU5TeUw,33.6402046465,-112.070932388
8FNO4D3eozpIjj0k3q5Zbg,33.6878601,-112.0908585
FmvqqBAU_IuMk5iGp4Y0JQ,33.508736,-112.041489
sH17KGxbMVrlr66n92Qh8g,33.6387259,-111.977315
5YAcdfhksYspetBRU2cxKA,33.4799,-112.118873
j6VY9UwaQCiEWfQtNyEouQ,33.479588,-112.012297
KPffNxenVXEbKeSeC-zmfQ,33.6407846,-112.0660462
IpI-5jb7m5UGaDB4c5lH9g,33.5245019,-112.1321282
YxT-QYCAfg_jaS0g6Xx0Bw,33.4526031,-112.0691194
EOCQ5E0lakUyBvUH0L9--g,33.4950886,-111.9891629
7esXk5Z-womBCCjXofeGEw,33.480778,-112.133941
38G8LPiqECn_P6LQfUnfZA,33.611161,-112.153974
X84kGyCyBbPDhIb_l-N3xw,33.5123616,-112.1141985
84FqEj70SuGW22I2l6SxdQ,33.7999505,-112.127874
2B_d3DU5kKfIjzdnAbiV8w,33.4647293091,-112.151420593
GQck1WKEOYjgQReVLeCTHQ,33.5013170365,-111.984444646
YrUSzn3mh5croAXg9zKMGA,33.4964589,-112.1672899
7KB3eQJASverUUah-I_0ZA,33.304846,-112.012594
0NlTmTzKYXbE6Hx2iGEb5A,33.8000531,-112.05858
fgVwzwERnAicqg38PawxsA,33.7121057574,-112.111329152
_3Hpnxe1sJ6GOLpSRkgWyQ,33.48009,-111.9825338
ZGbmoOglp4OaQ_YWuNJZJA,33.5368278,-112.0475038
ukUuBT8zVXNC7Zz34cctAw,33.7108932,-112.1147091
=-xBv8p9jzOkMyGlY07FMTA,33.6401699,-112.1288507
b3UDdzVGS7iGeP378k9QTw,33.4225758,-112.2252499
vlKuU9Jvo88EuaYQodElQw,33.305824,-111.991311
vEV3p0lqODELUFQ9wzc0NQ,33.6130379613,-111.977173499
KYbkCDAxScIuknxsp67oUw,33.3779462,-112.0321827
UdEXv9VninWOB2iR0M-i7g,33.5609161,-112.0654251
t0HV1S6uhBxLB5IyZC5hMQ,33.4652484,-112.0476957
_EdSQOkATuCtZ5y5A2m0rw,33.6415429,-111.9770624
jAmTqXshpOUy37xd6FG2SQ,33.5804439,-112.1336043
6AzMTcurmx6paLFlkYPrMQ,33.6109646187,-112.133413106
hXbt0ZWqK-MuCJJXiNnqpA,33.4805123,-112.2223461
5hFnyiEboorArk7cbCYeXQ,33.626344,-112.132496
_oylByc6iTONI5lokMfYHQ,33.4299139,-112.082173
cBzZpDqBaTdugB4JvfEhXA,33.567216,-112.065588
ATeF8pmKd50Xx6Nkd_BsXw,33.61106,-112.111991
ChmqODwuYP1ewjmWXtxtsg,33.6130201898,-111.977035678
mM4JGpza3KkegHYUN7T79w,33.5127449036,-112.100296021
3R6u2tUGBJq_8xIGsy-fcg,33.639969,-112.010011
zht8__JJoxkozBhf_vuKYg,33.6577429,-111.929248
fKXwK5K5iCAMPHgqVPDhiQ,33.3044612,-111.9945753
z3zcsnK26QhC7TqDX73zvA,33.5777369,-112.1174765
ar90fbRbQtiyZLtwjwwXUg,33.5094711,-112.0155177
2bFBzziB3_yTGYcUerd9nw,33.4052312,-111.9787347
e8O-nfcGk_z_A0KGgkbmBA,33.3044612,-111.9945753
Yrjj_LCy_bPD_PINGjhdng,33.638405,-111.979837
qkQSsY2c2dYrY4Y7kI9lig,33.509162,-112.116639
CLKQTILUAauaLysEiWMtfQ,33.6077095,-112.0662086
Qcg-Ho7I6niCGNlfEasZNg,33.6554989,-111.9299197
Z7ZxtGvUKiKThSfnaTj-pw,33.5097098,-112.1337809
hJD2fGTD5HCFBi3dpQHzVg,33.62121,-112.00303
vYvT8J9uEh4Fqt7f9ILKlA,33.8000093,-112.1279076
QAqD40DAbYXBcw1oX3AJyw,33.439648,-112.026154
PCThdYd_AbJed9hGDzpyUQ,33.4065491,-112.0812686
OS-lEge1e3B_uKyA0mhhpg,33.476312,-112.221126
Shl6PtJERnowSJSC4IHbYQ,33.479992,-112.076718
dA8ChVhKJ9tdF2GCNCeeww,33.594123,-112.0143
1-40wS09HcJnJIKRVWRL6g,33.4667272971,-112.004490931
eWbC_7Rn5HDjEx-Y8CJXuw,33.4798521,-112.1188567
7UBVJqUExNhumdu-cWhe0Q,33.478052,-112.2182898
EmnTWQ-MfA4B26Fd_p2oMw,33.377272,-112.07089
