business_id,cuisine
gisqm25gjoAxutucBYnRKQ,Fast Food
YmDVXpPUpzSpzujZuYrtpg,Fast Food
dPg69r5nLzEmug0OvNfkmQ,Sandwiches
dPg69r5nLzEmug0OvNfkmQ,Pizza
dPg69r5nLzEmug0OvNfkmQ,Chicken Wings
jmD-Q7bfsd6Zf2OrFmcxWw,Fast Food
-f5EhKQb7jPtDl1eYDwV0w,Sandwiches
-f5EhKQb7jPtDl1eYDwV0w,Pizza
-f5EhKQb7jPtDl1eYDwV0w,Chicken Wings
4zitC1IPRLvHfQVinRSKew,Pizza
iMVShfSP-6FE_8k-MDJfYQ,Caribbean
U_CvxSM9epIi8u5A0jOUVw,Italian
U_CvxSM9epIi8u5A0jOUVw,Pizza
U_CvxSM9epIi8u5A0jOUVw,Sandwiches
kWxU03Tpv7l-1eXfzC8HDw,Barbeque
ysPpFXooSEtwHkIdcOd4Kg,Chinese
vz2zQQSjy-NnnKLZzjjoxA,Mexican
gZAL617H02f32HmY9kpvKA,Chicken Wings
JzoFgoeHRShw6BcMZVBA4w,Asian Fusion
9yKzy9PApeiPPOUJEtnvkg,Breakfast & Brunch
9yKzy9PApeiPPOUJEtnvkg,Sandwiches
9yKzy9PApeiPPOUJEtnvkg,Salad
jyTPJVoN3a9bXoq-HHB9oQ,Pizza
2lLPZQMDbMFSDDJCd-5dsw,Fast Food
AYAb0qJX5wuT2sRtz4CjpA,Chinese
-WZIxGXJHMGidZXRhKxP3w,Breakfast & Brunch
-WZIxGXJHMGidZXRhKxP3w,American (Traditional)
-_npP9XdyzILAjtFfX8UAQ,Vietnamese
-_npP9XdyzILAjtFfX8UAQ,Sandwiches
IPsG_71MD8pwB9i3TKOJYg,Delis
IPsG_71MD8pwB9i3TKOJYg,Middle Eastern
WPmamMTGAmNYXGoXW1mWyQ,Thai
HHFjjljqoH5qs7Cy1i9R4A,Mexican
mQfT3JYu18HN22DVylcE7A,Breakfast & Brunch
mQfT3JYu18HN22DVylcE7A,Sandwiches
oMycF1cQgR1UVkafXfof7A,Mexican
t_0576Esa58pcLHCEpj31A,Burgers
t_0576Esa58pcLHCEpj31A,Breakfast & Brunch
z_IfC-aIkKpuhGfX1yzdfg,Italian
kBxBEAu8lVI9ikESDJk9Kw,Pizza
4Gn1RpmETdGKNGIvzQNYiw,Hot Dogs
ufD1e1Fxgin3W0oOf3W5og,Greek
ufD1e1Fxgin3W0oOf3W5og,Mediterranean
lM3q1N0lpxStCLYMCoqGhw,Italian
lM3q1N0lpxStCLYMCoqGhw,Pizza
yOYFhiTjT-SM4spKtDk92w,Buffets
yOYFhiTjT-SM4spKtDk92w,Chinese
rrWhi2TL0smrbihvavZxcg,Italian
rrWhi2TL0smrbihvavZxcg,Pizza
i213sY5rhkfCO8cD-FPr1A,American (New)
i213sY5rhkfCO8cD-FPr1A,Pizza
WzbFGc_YmDeCuRWDrGCNKQ,Fast Food
WzbFGc_YmDeCuRWDrGCNKQ,Sandwiches
lnX2gaGdO0fNtykyFrp1AA,American (Traditional)
lnX2gaGdO0fNtykyFrp1AA,Diners
I_N5b-CA6j0TFMpy1xYKdQ,German
6Tt0mGKbMoAz1GsjkVhbMQ,Mexican
FHA2j4ESBkgGe3NvOql4qQ,Italian
FHA2j4ESBkgGe3NvOql4qQ,Pizza
FHA2j4ESBkgGe3NvOql4qQ,Sandwiches
E0Gi93pSbrJVnQcV8JE8RQ,Burgers
E0Gi93pSbrJVnQcV8JE8RQ,Pizza
E0Gi93pSbrJVnQcV8JE8RQ,Italian
YowLDN2YEKVJpHv0Loqm5A,Hot Dogs
tvyOw9dBJ-ds5fEXMTjzfQ,Mexican
tvyOw9dBJ-ds5fEXMTjzfQ,American (New)
vJOzlJdQjNT4YIh3KriqsA,Middle Eastern
oJpmYvLibGrYPDvcaUeMOw,Thai
ERtc-EXdP9erEBoh7droww,American (Traditional)
ERtc-EXdP9erEBoh7droww,Burgers
NCbHGtOP5yJBJsPPaE3X5g,Indian
NCbHGtOP5yJBJsPPaE3X5g,Buffets
CC8Gn5h28utxP8i9zGorKQ,Delis
PmPOuRvuN3CoNOi1nBj_TQ,Seafood
PmPOuRvuN3CoNOi1nBj_TQ,Cajun/Creole
XNSito__Fne14TXU0vz1Qw,Latin American
GjvIDOEhdQB1oPrFeSpxBw,American (Traditional)
GjvIDOEhdQB1oPrFeSpxBw,American (New)
GjvIDOEhdQB1oPrFeSpxBw,Sandwiches
TfTlOE6h9E9o34dEkw9L_w,British
sbX5NhQIuNQTZ6Y6vpoFMA,Buffets
rHaIakUF5MpRNMw752NajQ,Sushi Bars
UI5ghIUeHYxzwSfaDVUXOA,Italian
QlEU-1VCqJbTzSf8mFAZUg,American (Traditional)
supigcPNO9IKo6olaTNV-g,Steakhouses
supigcPNO9IKo6olaTNV-g,American (New)
qWAvx3yktyMQixSh4K0Dog,Pakistani
qWAvx3yktyMQixSh4K0Dog,Indian
2VpSPb8IVXNqyVY5n7caGg,Fast Food
2VpSPb8IVXNqyVY5n7caGg,American (New)
2VpSPb8IVXNqyVY5n7caGg,Pizza
kvRA6hu6FC51vBKY7Kp9GQ,Mexican
Hn7f_Gh5ffvns_7nU4Wqxg,Mexican
NH67MdKaFGNcP-dlu56pyw,Thai
3EEVGDngt4DEhoOQZIUNUw,American (New)
X6mWr96ibKdXQSA6mpH90g,Burgers
X6mWr96ibKdXQSA6mpH90g,Fast Food
6-O63QoQA7mCVVAH-MMtuA,Sushi Bars
BpSLpzq_NRYghGSsb10G3A,Irish
_IaAOzGPzq3JIDKuQlAzvQ,Burgers
yeLq-452CkaKw1ynn0nRNw,Pizza
hUvLxFBm2e2rWyUfqwvl-A,Greek
hUvLxFBm2e2rWyUfqwvl-A,Mediterranean
58P3oSd8P2QNzHrQmRqQZw,Fast Food
58P3oSd8P2QNzHrQmRqQZw,Fish & Chips
58P3oSd8P2QNzHrQmRqQZw,British
nS9Dgj0a5o4Et80jFXBlrw,American (New)
oWb5JjxoPaFSmpGwJ3-Ntg,Mexican
Jg3COi2_fHG7urLHTKvP1g,Italian
MiajUnwoG7RGoaolO1rPaw,Breakfast & Brunch
MiajUnwoG7RGoaolO1rPaw,American (Traditional)
MiajUnwoG7RGoaolO1rPaw,Comfort Food
lHZmz_QUoARjiz520BeKMg,Sandwiches
lHZmz_QUoARjiz520BeKMg,Breakfast & Brunch
Tt6DYs0TyERWHWW5xiRL_A,Sushi Bars
asebFFgabg_lfoNpGJHZlQ,Barbeque
cWBqZThx4RWNzPJbJ_oXOg,Fast Food
KV-yJLmlODfUG1Mkds6kYw,Breakfast & Brunch
KV-yJLmlODfUG1Mkds6kYw,Delis
WDffbqRoBhTlJKceyaF2zA,Delis
v48aS-Z-nw6o9qsHdHz8zA,Steakhouses
v48aS-Z-nw6o9qsHdHz8zA,American (Traditional)
v48aS-Z-nw6o9qsHdHz8zA,Barbeque
XmJtUUTpgmeYQs_69uZ89Q,Breakfast & Brunch
OL9p2tme85Sd3d8mCiSOxw,American (Traditional)
E0fZHHInMb6xscHDrPlh4Q,American (Traditional)
E0fZHHInMb6xscHDrPlh4Q,Gluten-Free
E0fZHHInMb6xscHDrPlh4Q,Vegan
4y9s1y8WxumJB9ypewvXCA,Mexican
8_mbjbTK_Ci3DljpzdipuA,Mexican
YxLiLBNTm4cOg7OlKKLmVw,Mexican
o5Ej_N6wXbYPaZ5h1wqfDg,Buffets
8UhKnPs2Jvz7vjzqYCTcWg,Fast Food
8UhKnPs2Jvz7vjzqYCTcWg,Sandwiches
3GAPcBG8SowgrpS6UHlDeQ,Vegetarian
3GAPcBG8SowgrpS6UHlDeQ,Indian
3GAPcBG8SowgrpS6UHlDeQ,Gluten-Free
XkNQVTkCEzBrq7OlRHI11Q,Pizza
XkNQVTkCEzBrq7OlRHI11Q,Salad
XkNQVTkCEzBrq7OlRHI11Q,Italian
TO2a5gXGGAU8Uq67bzqE-w,Indian
DmkTDze8ruJr6o2f5GAvJA,Breakfast & Brunch
KqsvvlzoJH3TUrk_vlbcsQ,Burgers
KqsvvlzoJH3TUrk_vlbcsQ,American (Traditional)
KqsvvlzoJH3TUrk_vlbcsQ,Middle Eastern
MPmSoEd46WXqhN-5rw7Yqw,Pizza
MPmSoEd46WXqhN-5rw7Yqw,Italian
X7FAAKkwOwaUUpR8QPChyw,Cuban
wqJ5dCAh2FGHEVtV1lGiEw,Mexican
xIdyiVoX5woL8iKHYKoiWw,Vegetarian
xIdyiVoX5woL8iKHYKoiWw,Gluten-Free
xIdyiVoX5woL8iKHYKoiWw,Vegan
n-XTO7I2o2h06o-vyjtYfg,Pizza
HbzAtY5PD6rMifst65PzQg,Mexican
7_w9XmNhl_l0N3jN3F-qTQ,Burgers
7_w9XmNhl_l0N3jN3F-qTQ,Fast Food
VXuvmtDipL_WRwc0NTM3iQ,Japanese
BojnLUPz5IzZKyQocGc7uw,Cuban
WxZ7lWnN_AJCa8-Vd1A7ZQ,Pizza
hQZGxLGcqSWb89ZFhdExjA,Pizza
p7m9uYWxKSFCF-qC7hPxPQ,Korean
p7m9uYWxKSFCF-qC7hPxPQ,Sushi Bars
Fg5VkQsHRm7V1Hq9GEsUBg,Tex-Mex
Q5diW79GD0MSJ10j1HCf8Q,American (Traditional)
Q5diW79GD0MSJ10j1HCf8Q,American (New)
J7ZNnzbCoyMqd-y608wl6A,Indian
JLrAD5J7O0xIdtUHb21jvQ,Burgers
JLrAD5J7O0xIdtUHb21jvQ,Delis
JLrAD5J7O0xIdtUHb21jvQ,Sandwiches
QXWXLEVGeONoZHLmHuFemQ,American (Traditional)
QXWXLEVGeONoZHLmHuFemQ,Fast Food
Q777p0iKcL-3k1171OW1TA,Fast Food
Q777p0iKcL-3k1171OW1TA,Mexican
QMN_F0PIReU6QbyEuGSYhg,American (New)
PejTHpMkh8sJZGdGaZuPpw,American (Traditional)
PejTHpMkh8sJZGdGaZuPpw,Burgers
wzQAmzQopWcfoCG8lfiE_w,Delis
wzQAmzQopWcfoCG8lfiE_w,Sandwiches
zv92SeuVPQdof0PdgN056g,Delis
zv92SeuVPQdof0PdgN056g,Diners
QAUDLYNxhHGdUn5YP7au_w,Buffets
QAUDLYNxhHGdUn5YP7au_w,Chinese
4sW8Z6NLXLRkruSKSKUEUw,Delis
4sW8Z6NLXLRkruSKSKUEUw,Cafes
z-5F-tlpAUci4obI3Gl2ow,Buffets
z-5F-tlpAUci4obI3Gl2ow,Chinese
JUlwoai_WikznIEQ7XCENA,Barbeque
9ziO3NpoNTKHvIKCBFB_fQ,American (New)
M6SQ1dITqcuj-sAvg8_ITg,Fast Food
M6SQ1dITqcuj-sAvg8_ITg,Southern
qlrZzAktK8wODSHxhLEK7w,Mexican
G_2CWsU7GYwhNqptrLXUBg,Delis
zn_gLMU-Lr3wleSPd-nmbg,Chinese
jFfrM1y-L1icUZXjBpxmeg,Hot Dogs
3l72FflaaeI0tWEAWN3-gQ,Mexican
WJ7rJxbkXqr62koXzR8tXg,Chinese
d3MxUXS1b6U2P_gGuCO1-A,Asian Fusion
qjmCVYkwP-HDa35jwYucbQ,Vegetarian
qjmCVYkwP-HDa35jwYucbQ,American (New)
qjmCVYkwP-HDa35jwYucbQ,Vegan
T6dbW2UuWTKar_22zbbiUw,Mexican
vurk3jST-KeVPcK5tl6YGA,Fish & Chips
JEreQgso7MH_Io3DXGsEOw,Seafood
JEreQgso7MH_Io3DXGsEOw,Steakhouses
oIkwj10HmUiognO68j7jOg,American (Traditional)
oIkwj10HmUiognO68j7jOg,Sushi Bars
rQ4z0EStSZE4acgkne6Hmg,American (New)
6TWRuHn24DL6vnW8Uyu4Vw,Fast Food
6TWRuHn24DL6vnW8Uyu4Vw,Mexican
o4sPw8nO7GcNyKilWBgK_Q,Salad
o4sPw8nO7GcNyKilWBgK_Q,Italian
mW1gB2DmBe__AEVgCoTgjw,Mexican
yyuy1kimJHK2RsizjvgUNQ,Burgers
yyuy1kimJHK2RsizjvgUNQ,Fast Food
GrUh2Jo6sL3wllrtZY4zmg,Buffets
GrUh2Jo6sL3wllrtZY4zmg,Chinese
jCaQauhwHFyjOSlCutqUnA,American (New)
jCaQauhwHFyjOSlCutqUnA,Chicken Wings
-XlBQrxN_ZB3MZKxLBeAjA,American (Traditional)
Pju_pKfvEnUYV9wMVNsacg,Barbeque
sWCH3c8XxBrF7aODVgQeQw,Fish & Chips
sWCH3c8XxBrF7aODVgQeQw,Barbeque
4BcuZj2ETMxUs48PLPwKxQ,Mexican
m14pIWedGiHi9_aWAIXEew,Hot Dogs
Yhe351NgKDMnLZzIp9_A-Q,Pizza
N_xmefo_3IIGa7ovAwH78Q,Fast Food
vBDVxjMtXzZ8GUhV-1L3Jw,Tex-Mex
LDf-QgB7c3YrT4klCo2uEA,Japanese
qr1u2QOYqR_53oUJQWgftQ,Pizza
euSK0uPFinytVDR_UROMTA,Sandwiches
8w7Q0cSYssJGDI9WVxJB_w,African
3NsfdaGfkhQbRrjjoYhTew,Burgers
3NsfdaGfkhQbRrjjoYhTew,Fast Food
WwTK9w1qu4h28a63gFz25A,Steakhouses
iuQeSS7KY4zVNqdfHTVdTQ,Latin American
wl51t6lT7leiX64SlkOx6g,Vegetarian
wl51t6lT7leiX64SlkOx6g,American (New)
wl51t6lT7leiX64SlkOx6g,Mediterranean
bKr2DfxkmVNSWM2ZrjMT_A,American (Traditional)
bKr2DfxkmVNSWM2ZrjMT_A,Buffets
CjFaf6r6iP1xcKcChKDgKA,Mexican
IDQbSGU2k1MaLkv-sFN-OQ,Middle Eastern
j7-YRDU63fw975an55zHGg,Pakistani
r3r_bAfa6pZKIhQB82FizQ,Italian
XHr5mXFgobOHoxbPJxmYdg,Breakfast & Brunch
XHr5mXFgobOHoxbPJxmYdg,Vegan
KyS6qEcU8BBuFRqSGwINFw,Buffets
LGkmUbymiNBzX99MxVAV4g,Pizza
v0UcWfHvGgYZYFobaSOr8A,Asian Fusion
v0UcWfHvGgYZYFobaSOr8A,Filipino
QPheu9dnwdlaPwXofP8ijw,Breakfast & Brunch
QPheu9dnwdlaPwXofP8ijw,Spanish
QPheu9dnwdlaPwXofP8ijw,American (New)
IzA5qhgjpD-SeRS2Ei5NOA,Fish & Chips
cjFDprdEXbDDdraONMy5Pg,Seafood
cjFDprdEXbDDdraONMy5Pg,Fish & Chips
cjFDprdEXbDDdraONMy5Pg,American (Traditional)
3n9mSKySEv3G03YjcU-YOQ,Breakfast & Brunch
3n9mSKySEv3G03YjcU-YOQ,Italian
X3NvTA98paIkjT4-bcXpLA,Italian
UACSWwOwCFg58ycvb32-RQ,African
SPBZxmt8_nT30rNVnKHYKA,Sushi Bars
SPBZxmt8_nT30rNVnKHYKA,Japanese
xs1LHeJy78u-7taSEnQ2Yw,Sushi Bars
xs1LHeJy78u-7taSEnQ2Yw,Japanese
hkKvb6oXxn8ygoP5fFln1g,Mexican
Zruvunhqw7cuyuoe7g09Gw,Italian
Zruvunhqw7cuyuoe7g09Gw,Pizza
Zruvunhqw7cuyuoe7g09Gw,Gluten-Free
FFdlPSZCGgTdg1CAfrlvlw,American (New)
FFdlPSZCGgTdg1CAfrlvlw,Chicken Wings
Aisjvk-fZVwAcGsN4NlviA,American (New)
A6OstDz-flrI84-EW8aILg,Mexican
K7Kxz1FX-VLPflPJgqqbGQ,Greek
d83_qJwcOYOojQsapu1Z4A,Breakfast & Brunch
GAPqG0WNBBidKeZTMpEZ-w,Burgers
GAPqG0WNBBidKeZTMpEZ-w,Breakfast & Brunch
GAPqG0WNBBidKeZTMpEZ-w,American (Traditional)
dn9sB0Kok8cnkDhpcl7YCg,Mediterranean
dn9sB0Kok8cnkDhpcl7YCg,Middle Eastern
Jd5sLVzE_p_LfJMBmbOhSA,Gluten-Free
Jd5sLVzE_p_LfJMBmbOhSA,Sandwiches
Jd5sLVzE_p_LfJMBmbOhSA,Vegan
KH8BMOHWAwBXCngmHxOXOQ,Greek
C6lM880c3gEdk_9ZjtKYWA,Italian
C6lM880c3gEdk_9ZjtKYWA,Pizza
C6lM880c3gEdk_9ZjtKYWA,Chicken Wings
UnpufJ2XBZd27f8X-Zz7eA,Breakfast & Brunch
UnpufJ2XBZd27f8X-Zz7eA,Delis
UnpufJ2XBZd27f8X-Zz7eA,Sandwiches
j7n42b5qDMJR68q3Dv9u6A,Mediterranean
Cr-gW3LxHKlNS_8v7dszdQ,Greek
UIfORCz28cEGMr_9p0eJ5g,American (New)
knLSows1coxal0jKtFGl8Q,Diners
5XU8ys_TsulI-FJ5nzuNvg,Breakfast & Brunch
5XU8ys_TsulI-FJ5nzuNvg,Sandwiches
immAndhZ-o1qrlFrIw8YjQ,American (Traditional)
IuYs9ys6bwhK-s2_sUKsbQ,Pizza
k6PuJ964NF2NEoXoOg0ijA,American (Traditional)
KcdZ5y6a88nH846sNLeVWA,Seafood
OrF48GFHheuCie9cMYkldA,Mexican
o2vKya6WSNcMNTxAcJsF1g,Seafood
o2vKya6WSNcMNTxAcJsF1g,Mexican
1ulwCamdqoX-SdMTcOhHDw,American (Traditional)
1ulwCamdqoX-SdMTcOhHDw,Cafes
Z5v1F-tAV897ZmM32N0wfQ,Indian
Z5v1F-tAV897ZmM32N0wfQ,Buffets
3FhHnU7Mq8KcyWiWKH0RzA,Italian
3FhHnU7Mq8KcyWiWKH0RzA,Pizza
3FhHnU7Mq8KcyWiWKH0RzA,Sandwiches
zAoFrUwRVdSrvYWNB5e5Jw,Mexican
-JpZiiGPKOuCEiODGNyovw,Burgers
-JpZiiGPKOuCEiODGNyovw,Fast Food
SAS7V55TcgZSTJ21ZnXqmQ,American (Traditional)
G--jKQu95BxPI5r3aTiYhg,Mexican
U605aUo9MJn5vgLfP3yYKg,Burgers
eSKM83PlRBUAZ0fsYvYuLg,Pizza
xdsa_jxitBs2akh_6BYP2A,Burgers
xdsa_jxitBs2akh_6BYP2A,Fast Food
_FXql6eVhbM923RdCi94SA,Seafood
_FXql6eVhbM923RdCi94SA,Caribbean
_FXql6eVhbM923RdCi94SA,Hawaiian
0AZiq_OMKs3I9lTmwd5PSg,Italian
3OauvrqUU8nDLWcW6q9hGQ,Vietnamese
0xWF7PpTNl-awqg2YGxxFQ,Breakfast & Brunch
0xWF7PpTNl-awqg2YGxxFQ,American (Traditional)
2qqzGBLM9VFwjIuiEKHspg,Seafood
2qqzGBLM9VFwjIuiEKHspg,Sushi Bars
a0eg1AZESJbsUL6I3h_VsA,Delis
ziaSXim-Om_a62V7X0GSpQ,American (Traditional)
Oy3eMx32IpXVR7xy_d4peQ,Buffets
KkdkWeTMN8q-xpWD0ckx1Q,Buffets
KkdkWeTMN8q-xpWD0ckx1Q,Chinese
1xu5wFd0TeBg6xNBiRtknw,Italian
1nsxori657cAx2hiyYb4rA,Mexican
EpascFEAih49O5Un4f2AFw,Italian
jhzF9VLnT7FZpvwPXSpApw,Barbeque
JHUcIssf3crggsVxfQ8q8w,Breakfast & Brunch
JHUcIssf3crggsVxfQ8q8w,Fast Food
JHUcIssf3crggsVxfQ8q8w,Salad
ddtUYvKrKNcM070m4c3lKA,Burgers
ddtUYvKrKNcM070m4c3lKA,Fast Food
2voFtcyopB3jJHepouMWDQ,Burgers
2voFtcyopB3jJHepouMWDQ,Fast Food
En4UyDiGgmQuWq__50RAgA,Buffets
En4UyDiGgmQuWq__50RAgA,Chinese
nts2OALwvyvfNh9focRZ3w,Burgers
nts2OALwvyvfNh9focRZ3w,Breakfast & Brunch
nts2OALwvyvfNh9focRZ3w,American (Traditional)
kiB6ByG9PYQLHmGpg5SGZw,Breakfast & Brunch
iPxUYvC8tgt5rBr-IZlSeg,Fast Food
iPxUYvC8tgt5rBr-IZlSeg,Japanese
38TiseZcVyypjNzuOROOWQ,Mediterranean
EjdHWoYUsYIglMuFJFa4rg,Sandwiches
M6fjHpkL9IRI-nI0BattRw,American (New)
4Hi-45RQRl2FOkPhEgNTnA,Mexican
TnkxapUN4nWMz_z5h3qMYg,Vegetarian
TnkxapUN4nWMz_z5h3qMYg,American (New)
TnkxapUN4nWMz_z5h3qMYg,Mediterranean
JMZfcwARQ68n7GGsqmtdaA,Soul Food
oUpVWZv6Sa62wTkkS7V7qQ,American (Traditional)
i0W4TZcoRbOYeRfDfQEX8g,Delis
i0W4TZcoRbOYeRfDfQEX8g,Italian
zp713qNhx8d9KCJJnrw1xA,Mexican
zfY68t7nVihCwiCsCgM6cw,Mediterranean
OllL0G9Kh_k1lx-2vrFDXQ,Mexican
ykKSshfa9ANCZCuvM2LaWg,Burgers
ykKSshfa9ANCZCuvM2LaWg,American (Traditional)
ykKSshfa9ANCZCuvM2LaWg,Fast Food
bLFeZ84rAJdflY1Hu60_vw,Fish & Chips
5EJrFRz8Ha4D01Cf4LPO3g,Fast Food
Po46YYAw1g-tH2ReFtkoiA,Breakfast & Brunch
29aP77nYo1xyVTEIyEyIYA,Burgers
29aP77nYo1xyVTEIyEyIYA,Fast Food
PeC1ec6uyX3hlGIPORqs7w,American (Traditional)
RC68WRDA9oWDeUm9SWoMlQ,Mexican
HfFOfskD6KmCwwZTapAwGA,Fast Food
HfFOfskD6KmCwwZTapAwGA,Sandwiches
4pBklPWQZSeuj5xynAEOYg,Mexican
uAIZtyGIC1hX4i3Ukmhf6w,Sandwiches
uAIZtyGIC1hX4i3Ukmhf6w,Breakfast & Brunch
uFwC7N9APy8oTjhda3p9lw,Fast Food
uFwC7N9APy8oTjhda3p9lw,Asian Fusion
uFwC7N9APy8oTjhda3p9lw,Chinese
cmtEIXBh4OopFgRrd9tomw,Chicken Wings
cmtEIXBh4OopFgRrd9tomw,Pizza
cmtEIXBh4OopFgRrd9tomw,Italian
S4QCUx-ldX7mEew9n38eWQ,Pizza
DJze-lgFSmKJtMROr2Vddw,Vietnamese
ofLNaTKH717z79x3z1dAgw,American (Traditional)
eVv6UshaBJdQSLaHMTQikw,Mexican
iVPjpMOlFlg0N3F31q5i5w,Pizza
M_Aocl2RmEMCt-oO_wB1zA,Pizza
9N7E_6xGBmVZ6IETuTg03w,Mexican
KvBlmS1_tUbhA5zG1_B2ng,Chicken Wings
z-og6iO0HE7J0l1V4zCGTQ,Fast Food
z-og6iO0HE7J0l1V4zCGTQ,Sandwiches
W9oFbcGKloLUpuALxzcQdw,Fast Food
W9oFbcGKloLUpuALxzcQdw,Mexican
W9oFbcGKloLUpuALxzcQdw,Tex-Mex
6WyRYIPsW51EaoFaht-I5A,Fast Food
q48Iyh3Rmg3Ixgt8iamRyQ,Cafes
V5w1ThWfQdolgzIL3rWPTg,Mexican
1iw4g7qcKua2-V06RQpyCw,Delis
1iw4g7qcKua2-V06RQpyCw,Sandwiches
LE-1ZOsjpPh7p95H2l5Fww,Mexican
5QqSj-bHH2b4Ao7FQO90hw,Sandwiches
5QqSj-bHH2b4Ao7FQO90hw,Pizza
5QqSj-bHH2b4Ao7FQO90hw,Chicken Wings
yN5MaHx7AGNhLMgUaQu0cA,Mexican
OEYUn7UFXCQeFpmMu0HX5g,Fast Food
OEYUn7UFXCQeFpmMu0HX5g,Chicken Wings
LYcw5qaBPhfrXhdDLadU4A,Pizza
HrTRDuWUikpCsrVSgRVKgA,Pizza
HrTRDuWUikpCsrVSgRVKgA,Buffets
gnjc6c1ToovBR4D22P34-Q,Latin American
fr_wn6YvyO3bJ5U4utetBw,Fast Food
fr_wn6YvyO3bJ5U4utetBw,Mexican
xAlbnLyQhRzO0ZHH0QGYlQ,Mexican
KnLsrf4P9GkWYLNRQLUgsA,Seafood
KnLsrf4P9GkWYLNRQLUgsA,Mexican
BKSfpb_FNv5ZRUvBl2tqqg,Burgers
rcTyyT6mKXhG9mVZBis25Q,Fast Food
rcTyyT6mKXhG9mVZBis25Q,Sandwiches
XKR4_JUjUVPN95jMe9my1A,Fast Food
cAdSoJelw99xvyu80ex_hg,Sandwiches
PGC0Y5mJa3f5b73wNgEjBQ,Burgers
PGC0Y5mJa3f5b73wNgEjBQ,Fast Food
tdlSjsWl9PYEUBhDXkIvXQ,American (Traditional)
xf0Q4dPdNfXZ-X_MKI0HFg,Fast Food
xf0Q4dPdNfXZ-X_MKI0HFg,Mexican
UUssRgBCO_riWg3chbv9Zg,American (Traditional)
UUssRgBCO_riWg3chbv9Zg,Barbeque
GcStGLZRzfWqlGaxTrVX7Q,Sandwiches
OA0FMNWuCcDSQJXLJTYbbw,Cafes
90GJDqPDCOO6FBcnYXEQJg,Mexican
r-a-Cn9hxdEnYTtVTB5bMQ,American (New)
Dcs_jLOlNXd96LarVInFgg,Mexican
nO7dRhIBsoovZ8DV1LRa_w,Pizza
ugzBjxLS8wchZcASnHJO2g,Burgers
ugzBjxLS8wchZcASnHJO2g,Fast Food
-q_VodbABJygOSuv86LOtw,Soul Food
FTFxgoq7-4VhulbrtKFIJw,Mexican
kvyYxHukGKi2ILJvDrLMsg,American (Traditional)
qkhzmBKShH9QQwh16hMxQw,American (Traditional)
NcAI7SE1SNlrOEfFg9Wzuw,American (New)
v23YpYZlCpy3fFZsOK8ShQ,Thai
v23YpYZlCpy3fFZsOK8ShQ,Buffets
cp39VURFby4A6u9m2It8jg,Burgers
WS1z1OAR0tRl4FsjdTGUFQ,American (New)
VnXDGjCxZ4p3OIxvKQOvRQ,Fast Food
VnXDGjCxZ4p3OIxvKQOvRQ,Sandwiches
X0BsBdPGAyo9gLPIRJ9PFw,Mexican
VsrvWdZL2993olnW3z8R3A,Burgers
VsrvWdZL2993olnW3z8R3A,Fast Food
TXlFbBxNJx5oEjQt0L5mCQ,Diners
iung9K8cFAPLdA9k2DUoxA,Barbeque
OdD1GuGNQ64ssJmMJ_D9RQ,Sandwiches
OdD1GuGNQ64ssJmMJ_D9RQ,American (New)
-87qtIfyeyYR_YU3mPl1pA,Delis
9-cRrGH5WmZKQ_O6LtfSbw,American (New)
KHU2QER24Dbucct1dfEWGQ,Chinese
mTc8M-drs2HSG8paNUTTQg,Fast Food
mTc8M-drs2HSG8paNUTTQg,Mexican
5ExteHEMPi6e_rinQ6RrIg,Breakfast & Brunch
5ExteHEMPi6e_rinQ6RrIg,American (Traditional)
eX_f1ZzrpejCp6xJpfLmDQ,Greek
eX_f1ZzrpejCp6xJpfLmDQ,Mediterranean
eX_f1ZzrpejCp6xJpfLmDQ,Middle Eastern
F8q_9PUl-Lwjj9xIRPArcg,Burgers
F8q_9PUl-Lwjj9xIRPArcg,Hot Dogs
F8q_9PUl-Lwjj9xIRPArcg,Sandwiches
arqTt6XNdl3XJbTGm215OA,Burgers
arqTt6XNdl3XJbTGm215OA,Fast Food
_pw-OnDpCe9XM0rDVvTUMg,Burgers
_pw-OnDpCe9XM0rDVvTUMg,Fast Food
e34tIpveepWkpvOuv_boqw,Tapas/Small Plates
e34tIpveepWkpvOuv_boqw,Pizza
yYbd9P1KmlPSKmQxo68n_g,Barbeque
2cMWbJvpxgmSAWoRQzcNIA,American (Traditional)
QiBNnRkMZ5chmo_9eOzv5A,Italian
QiBNnRkMZ5chmo_9eOzv5A,Pizza
QiBNnRkMZ5chmo_9eOzv5A,Gluten-Free
UGGQ7pYoliseurXY1j1wdw,Sandwiches
W-9YqWhkfeK-K3xGFvFeuw,Mexican
ZQdSGPdEGXPbCWrmJSNm-Q,Mexican
O1TYO5fjsdBrRWascbR2QQ,Hot Dogs
tIuw93p4MEsL2iFv7-0WDg,Mexican
lBxBzvqWaiO4pa3YHh2dyQ,Italian
nMHhuYan8e3cONo3PornJA,Japanese
-vaGR2CXNS4NZrMdctSkGA,Mexican
fI47JKlBBwtqOgiZZb4hdQ,American (New)
EUr0vtwmoeKo3uWYxxUFiQ,Barbeque
WAqACt7FfSFcJs-gqysIlQ,Burgers
WAqACt7FfSFcJs-gqysIlQ,Fast Food
FFCkoA_L3cqYXtHtLyvxwA,Vegetarian
